"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBE3D",0.669722027676883,-0.41713167012358,0.942,0.776,1
"BASP1",0.67126935117628,0.449987219964818,0.844,0.782,1
"DKK3",0.672045802390567,-0.361375384939551,0.434,0.356,1
"AC007262.2",0.681445384319259,0.536745340536226,1,0.891,1
"AC073332.1",0.68222649242891,0.255204471976356,0.925,0.862,1
"SPARCL1",0.698801802768177,-0.346258561912418,0.78,0.632,1
"C1QA",0.704353364139346,0.338937626801195,0.306,0.287,1
"APOD",0.709144484230404,0.486479994637743,0.532,0.713,1
"NEBL",0.71630631513251,-0.499734454087735,0.705,0.54,1
"DOCK2",0.717930059707305,-0.565356578341118,0.988,0.839,1
"SMAD3",0.721917170802665,-0.29635729768393,0.942,0.764,1
"CNDP1",0.742867446876301,0.270366846083904,0.734,0.644,1
"GPC6",0.745282922240578,-0.416146353612179,0.792,0.58,1
"BST2",0.755838426709989,0.262348569505125,0.861,0.799,1
"CSGALNACT1",0.757487950205648,-0.505824708795314,0.965,0.845,1
"DISC1",0.760746968511314,-0.670921030114515,0.942,0.787,1
"TNS3",0.775458113659524,-0.644302004776911,0.908,0.764,1
"SLCO2B1",0.775460765398455,0.368466765501228,0.566,0.546,1
"IKZF1",0.776281867712539,-0.257156119953816,0.913,0.799,1
"SERPINE2",0.784479358335105,0.410795189588864,0.306,0.333,1
"CASK",0.785316710330323,-0.729088042016601,0.803,0.741,1
"HSPA1B",0.786960045194912,-0.901266076742324,0.855,0.707,1
"LRRN1",0.809262069792325,-0.257783845385191,0.491,0.397,1
"CD14",0.809264890956612,1.02654418437441,0.353,0.282,1
"IMMP2L",0.815925070313023,-0.978144009775013,0.988,0.914,1
"RGS7",0.81757543074252,-1.07280628307762,0.942,0.672,1
"FYB1",0.82091423927502,1.10304859853303,0.931,0.897,1
"TENM4",0.821745458105159,-0.81276213702717,0.971,0.747,1
"UNC80",0.825061074923177,-0.367428387749674,0.566,0.425,1
"PDE1A",0.845135363495005,-1.15854486385229,0.902,0.621,1
"AQP4",0.850151571349575,0.672584803992401,0.792,0.707,1
"ABR",0.856881659541171,-0.268419373768948,0.931,0.874,1
"PCDH15",0.86612292575131,-0.858776514821641,0.89,0.661,1
"SMAP2",0.867816803189534,-0.322009423592831,0.96,0.839,1
"EPHB1",0.868647802003776,-0.326435492998223,0.925,0.701,1
"ITGAM",0.886377850568809,-0.460366447015996,0.665,0.592,1
"UST",0.890606785163872,-0.533556881152594,0.873,0.776,1
"FAM110B",0.897369707897288,-0.404376372700862,0.971,0.845,1
"RIMS2",0.906693470310015,-0.592406248849623,0.809,0.598,1
"FYB",0.906693470310015,-0.924711071182092,0.532,0.437,1
"MYOF",0.910943367415933,-0.314676646461211,0.948,0.851,1
"TNIK",0.917736345451061,-0.470020827184112,0.647,0.569,1
"P2RY12",0.921985405082722,-0.549777357872211,0.462,0.483,1
"CPNE5",0.92537834608941,-0.30014190971372,0.85,0.678,1
"ASTN2",0.92963818848591,-0.448107367040999,0.994,0.713,1
"MX1",0.930483806083902,0.266158761532548,0.491,0.391,1
"C1QC",0.943254167567122,1.16749908459886,0.509,0.511,1
"LHFPL2",0.949221976278095,-0.316565240939275,0.942,0.753,1
"RGS16",0.957744720694473,-0.595342708603261,0.919,0.736,1
"DGKG",0.964568450113561,-0.723533201763862,0.422,0.351,1
"HLA-A",0.973103416954101,0.79471583704951,0.682,0.661,1
"MIR646HG",0.9731045675909,-0.397502404845018,0.439,0.362,1
"EYA2",0.975663593944404,0.326934658934872,0.919,0.81,1
"CDHR3",0.975663593944404,-0.256585620215178,0.815,0.753,1
"USP53",0.982494530923655,-0.492879547645935,0.988,0.822,1
"FCGR3A",0.984201266073707,0.799744695870623,0.526,0.454,1
"PLS3-AS1",0.991032753778483,-0.328122527382164,0.838,0.592,1
"TNFRSF1B",0.991886746243681,0.282138976142475,0.821,0.764,1
"LINC01505",0.992741193153005,-0.588794865779261,1,0.931,1
