"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TBC1D4",0.591875144099784,-0.463655935551455,0.84,0.776,1
"FHOD1",0.593547265636894,-0.293215088965422,0.82,0.724,1
"PHYHIP",0.598642826357702,0.492332376667649,0.58,0.603,1
"LINC01182",0.603814904801441,0.421813992532704,0.64,0.644,1
"ZNF804A",0.605563610884833,0.446577413390613,0.76,0.753,1
"CCDC102B",0.605613110969548,-0.465461146177742,0.2,0.287,1
"DDX60",0.607343554605238,-0.403806619334177,0.7,0.655,1
"PCSK6",0.609146165927261,0.561864847783657,0.82,0.782,1
"MARK1",0.610762070610369,-0.430531040566921,0.6,0.477,1
"LRRTM4",0.614256640993314,-1.62091477493854,0.64,0.529,1
"PTN",0.619551675835084,-0.260774275349509,0.92,0.793,1
"FANCC",0.621265768365491,-0.361075298710358,0.62,0.54,1
"TEX9",0.626508033375904,-0.454281333244768,0.62,0.5,1
"CHST9",0.628212044169935,-0.486135982589259,0.38,0.42,1
"SPARCL1",0.628264449224168,-0.349526642680089,0.78,0.632,1
"SORBS1",0.633530801677791,-0.43849527731636,1,0.874,1
"CPE",0.635295659571428,-0.315968195324874,0.88,0.828,1
"RGS7",0.635311103324311,-0.881626022751266,0.94,0.672,1
"EGFR",0.638795750245615,-0.539661030935992,0.78,0.678,1
"MIF",0.638795750245615,1.00706566833836,0.3,0.155,1
"SUFU",0.63884690814374,-0.49276575929591,0.98,0.856,1
"ADAMTS17",0.638860612268197,-0.611769510664714,0.88,0.793,1
"MAP3K5",0.640696821229367,-0.429799809741048,0.92,0.874,1
"AC090502.1",0.644246761443097,-0.331002628848564,1,0.96,1
"MPP6",0.645928072119497,-0.349443802981928,0.9,0.672,1
"SLC25A29",0.64598840473071,-0.565058608719602,0.94,0.833,1
"PARP14",0.645996417404297,-0.641937240077607,0.4,0.391,1
"HMOX1",0.653040473806159,0.272384121555951,0.94,0.851,1
"CFTR",0.654844133804402,-0.812424539336618,0.96,0.701,1
"UNC79",0.654911011125909,-1.10426613902749,0.44,0.362,1
"NLGN4Y",0.658497420940957,-0.26790689773459,0.8,0.644,1
