"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CIITA",1.20667132589796e-07,0.407358181376349,0.241,0.787,0.000241334265179593
"DCC",1.32226582281892e-07,-0.278508714149871,0.201,0.718,0.000264453164563784
"RALYL",1.59173291533932e-07,-0.346677970782191,0.044,0.328,0.000318346583067864
"CACNB2",1.64987997160084e-07,-0.295498109397541,0.033,0.592,0.000329975994320167
"RP11-436D23.1",1.8122795371221e-07,-0.50146071172517,0,0.316,0.00036245590742442
"GRM7",1.86494034430754e-07,-0.853072097871813,0.066,0.603,0.000372988068861508
"SAMSN1",1.86562786044938e-07,1.33427794679487,0.65,0.776,0.000373125572089877
"ABCC4",2.1652631022118e-07,-0.55000560263908,0.314,0.828,0.000433052620442361
"UNC79",2.26632913097132e-07,-0.703887476735391,0.113,0.362,0.000453265826194263
"P3H2",2.43577977453446e-07,-0.252112331738211,0.128,0.672,0.000487155954906892
"LRP1",2.70324486078439e-07,-0.457886699392194,0.274,0.776,0.000540648972156878
"TENM4",2.72829668480984e-07,-0.713651978454983,0.234,0.747,0.000545659336961967
"CASK",2.8148876245275e-07,-0.496629827327644,0.23,0.741,0.000562977524905501
"ABCA1",2.93585322925865e-07,0.348332100093262,0.266,0.799,0.000587170645851731
"HSPA6",3.22534264908235e-07,0.853663726799461,0.332,0.885,0.00064506852981647
"AQP4-AS1",3.42132934831828e-07,-0.399133994576119,0.022,0.575,0.000684265869663656
"PDE7B",3.46576645606738e-07,-0.460517647114781,0.011,0.322,0.000693153291213475
"SH3TC1",4.28454286057791e-07,0.797233327584233,0.314,0.466,0.000856908572115582
"CD163",4.84957258866176e-07,0.54667938416145,0.139,0.667,0.000969914517732352
"DSCAM",6.44846788692642e-07,-1.32538002450568,0.394,0.833,0.00128969357738528
"PTGDS",6.52718862025975e-07,-0.838193087842336,0,0.557,0.00130543772405195
"CDKN1A",1.00115437386461e-06,0.594581965475837,0.332,0.868,0.00200230874772922
"CYTIP",1.00935373148175e-06,0.545523844382886,0.31,0.845,0.00201870746296349
"GFAP",1.14010098916354e-06,0.874517680719628,0.347,0.879,0.00228020197832709
"PLCL2",1.28065659699568e-06,-0.401087740579048,0.204,0.713,0.00256131319399137
"ID2",1.31415689277315e-06,-0.412436949883042,0.131,0.362,0.00262831378554631
"GOLIM4",1.36174386425902e-06,0.390284057828278,0.226,0.753,0.00272348772851803
"TLR2",1.38516272644114e-06,1.14849966772355,0.617,0.856,0.00277032545288228
"MEST",1.40508372803074e-06,0.290751440511551,0.131,0.655,0.00281016745606148
"WDFY4",1.50352592539304e-06,-0.392872317035415,0.299,0.799,0.00300705185078608
"RYR1",1.55159049114693e-06,-0.513505891158245,0.281,0.776,0.00310318098229385
"OLFM2",1.64216046021795e-06,-0.250288395918859,0.036,0.58,0.00328432092043591
"NKAIN3",1.74385308064885e-06,-0.548715545701703,0.044,0.58,0.00348770616129771
"KIRREL3",1.7740949097543e-06,-0.99485664694391,0.624,0.96,0.00354818981950859
"RP11-572M11.4",2.22069855807889e-06,-0.496575410312037,0,0.552,0.00444139711615778
"RUBCNL",2.53828586045209e-06,0.587985409520429,0.307,0.851,0.00507657172090419
"GPM6A",2.54879138293668e-06,-0.69988731609523,0.091,0.351,0.00509758276587336
"HSPA4L",2.56956548464416e-06,0.777300975555736,0.339,0.879,0.00513913096928833
"FRMD4A",2.58736086900846e-06,-0.750265590871705,0.85,0.983,0.00517472173801693
"ATRNL1",2.96034049754409e-06,-1.39510041385806,0.058,0.586,0.00592068099508818
"LY86",3.1121548883544e-06,-0.540334582341593,0.226,0.724,0.00622430977670879
"SLC4A8",3.7074559437894e-06,-0.862519634571247,0.131,0.655,0.0074149118875788
"KCND2",3.72450761462933e-06,-1.48279820872947,0.015,0.333,0.00744901522925866
"LINC00271",3.91430324665985e-06,-0.348196156746013,0.004,0.557,0.0078286064933197
"PELI2",4.32797667182134e-06,-0.289268912447418,0.266,0.753,0.00865595334364268
"DGKI",5.17147102027753e-06,-0.347237959779738,0.131,0.379,0.0103429420405551
"MAPK10",5.17536283922411e-06,-0.529629452565826,0.445,0.908,0.0103507256784482
"ADGRL3",5.47221628793933e-06,-0.775204275176849,0.266,0.724,0.0109444325758787
"KAZN",6.43710550678806e-06,-0.663219110236022,0.474,0.914,0.0128742110135761
"IFI44L",6.6341353074293e-06,-0.263841776783422,0.029,0.345,0.0132682706148586
"FAM110B",6.65541561329568e-06,0.454568679758299,0.336,0.845,0.0133108312265914
"HSP90AA1",6.72846293659737e-06,0.613785476551543,0.96,0.983,0.0134569258731947
"MYRIP",7.1836798303846e-06,0.310642148874462,0.255,0.764,0.0143673596607692
"PLCB1",7.5427246605406e-06,-0.79843273050822,0.058,0.58,0.0150854493210812
