"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IRF8",5.45609119074443e-06,-0.302754289720428,0.311,0.695,0.0109121823814889
"JPH1",5.52359067359802e-06,-0.320469428697572,0.429,0.638,0.011047181347196
"MS4A6A",6.00092971391798e-06,-0.58091477621162,0.672,0.845,0.012001859427836
"CD163",6.13201419614689e-06,0.363641869187434,0.316,0.667,0.0122640283922938
"PRDM16",6.92762603317847e-06,-0.25927989746439,0.26,0.615,0.0138552520663569
"ASTN1",6.94186351009134e-06,-0.633804217258189,0.638,0.655,0.0138837270201827
"FOXN3",7.2695797998926e-06,-0.849293331899618,0.723,0.977,0.0145391595997852
"PTN",7.66954426586413e-06,-0.421755428171618,0.52,0.793,0.0153390885317283
"LINC00609",8.10112729454846e-06,-0.644237319385502,0.695,0.799,0.0162022545890969
"XKR6",9.19655432290562e-06,-0.346394632503613,0.808,0.908,0.0183931086458112
"CPNE5",1.10049411218615e-05,-0.312034046387448,0.508,0.678,0.0220098822437229
"DIAPH2",1.31657366658393e-05,-0.700602238340884,0.718,0.92,0.0263314733316787
"PDE8B",1.55156034365713e-05,-0.371160466538649,0.35,0.253,0.0310312068731426
"ST6GALNAC3",1.55705175149851e-05,-0.750721222426021,0.74,0.948,0.0311410350299701
"PELI2",1.57077350158245e-05,-0.302944760917836,0.576,0.753,0.0314154700316489
"CAMK1D",1.74501277153522e-05,-0.517448993290303,0.672,0.897,0.0349002554307044
"PID1",1.83367568603194e-05,-0.429295340704858,0.678,0.736,0.0366735137206388
"RNASE1",1.87235388702039e-05,-0.545474528125173,0.441,0.529,0.0374470777404078
"CSF2RA",1.88028615016499e-05,-0.813412131666453,0.525,0.724,0.0376057230032997
"SLC25A29",1.96315652940567e-05,-0.4038264702957,0.994,0.833,0.0392631305881134
"PGM2L1",2.07979843427571e-05,-0.395159068520649,0.831,0.764,0.0415959686855142
"MYT1L",2.35338491091019e-05,-0.39292382537579,0.757,0.672,0.0470676982182037
"SYT17",2.56126292723998e-05,-0.270456202997892,0.571,0.828,0.0512252585447996
"ERBB4",2.61395593865404e-05,-0.90132864419775,0.78,0.885,0.0522791187730809
"GRIA1",2.7450965944861e-05,-0.453826573851377,0.644,0.667,0.054901931889722
"PALD1",2.81523172134956e-05,-0.393374639551807,0.424,0.793,0.0563046344269913
"IKZF1",2.88145208720166e-05,-0.665739417174505,0.503,0.799,0.0576290417440333
"GPC5",3.12610913330632e-05,-0.35019568229335,0.96,0.661,0.0625221826661263
"PACS1",3.62644178454688e-05,-0.477564814378628,0.655,0.902,0.0725288356909376
"LRRTM4",4.22933366442645e-05,-0.81110899059698,0.26,0.529,0.084586673288529
"LRFN5",4.27944426171124e-05,-0.257150413130518,0.486,0.615,0.0855888852342248
"PTGDS",4.28841320533314e-05,-0.707612225093502,0.113,0.557,0.0857682641066628
"MARK1",4.4850858476074e-05,-0.27172551206598,0.356,0.477,0.089701716952148
"XYLT1",4.51073823566824e-05,-0.323812445208872,0.763,0.914,0.0902147647133648
"JUNB",4.71586843941765e-05,-0.381421933981348,0.627,0.753,0.0943173687883529
"LRP2",4.89456768240568e-05,-0.525673222186944,0.588,0.862,0.0978913536481135
"ATG10",5.118508369459e-05,-0.420033161768207,0.48,0.667,0.10237016738918
"ASAP1",5.62447981477353e-05,-0.619843181174825,0.621,0.92,0.112489596295471
"LSAMP",6.28939485796623e-05,-0.938863481069107,0.712,0.776,0.125787897159325
"FAM19A2",6.71383906719709e-05,-0.513393810169751,0.486,0.649,0.134276781343942
"PACRG-AS3",8.93155602818588e-05,0.301951352951647,0.531,0.672,0.178631120563718
"ST8SIA4",9.06167116018857e-05,-0.384514714861013,0.424,0.759,0.181233423203772
"TIAM1",0.000100608618861265,-0.558839890545091,0.605,0.943,0.20121723772253
"HCK",0.000103836877280145,-0.423506571694681,0.469,0.782,0.20767375456029
"FCHSD2",0.000114042554628354,-1.00841223371512,0.768,0.954,0.228085109256708
"NOVA1",0.000122661993534743,-0.452357966600746,0.514,0.678,0.245323987069485
