"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NKAIN2",1.9798281505825e-38,0.53025976850296,0.258,0.708,3.959656301165e-35
"EDA",2.90020061949853e-37,0.304591184635135,0.055,0.492,5.80040123899705e-34
"INPP4B",4.33138750543402e-35,0.441859636931645,0.209,0.664,8.66277501086804e-32
"CASC2",8.2761519461087e-35,0.605337060799296,0.277,0.73,1.65523038922174e-31
"STPG2",9.85251350430529e-35,0.773452407283138,0.255,0.692,1.97050270086106e-31
"PACRG",7.55574569425743e-34,0.798582900920229,0.307,0.76,1.51114913885149e-30
"CHST9",1.21934449185343e-33,0.855351402370584,0.243,0.69,2.43868898370685e-30
"NEK11",1.33229396541059e-33,0.699665909334569,0.309,0.775,2.66458793082117e-30
"KCND2",1.05305260502816e-32,1.10608706561989,0.29,0.738,2.10610521005632e-29
"SLC38A1",1.30238479678764e-32,0.410129728355241,0.355,0.845,2.60476959357529e-29
"CCDC85A",3.29806941865456e-32,0.566037643897085,0.359,0.837,6.59613883730913e-29
"RTN1",3.76878525470505e-32,0.399897867969048,0.334,0.794,7.53757050941011e-29
"LINC00836",3.65868550341326e-31,1.10409709791826,0.299,0.741,7.31737100682653e-28
"COL21A1",6.79004834586887e-31,0.58654168233199,0.343,0.807,1.35800966917378e-27
"IL7",7.31873899462473e-31,0.265547991458867,0.048,0.477,1.46374779892495e-27
"ST6GAL1",1.27297274522495e-29,0.732568160723127,0.336,0.804,2.54594549044989e-26
"B3GAT2",2.91989239332347e-29,0.702692312740756,0.316,0.762,5.83978478664694e-26
"PKN2-AS1",3.23874991340858e-27,0.28645662353613,0.059,0.475,6.47749982681717e-24
"AC073941.1",8.09236967761517e-27,1.63579127856898,0.634,0.862,1.61847393552303e-23
"AC008014.1",1.22500263223376e-26,0.810644027665539,0.232,0.657,2.45000526446751e-23
"ADARB2",8.47254374823468e-25,0.870733585094994,0.227,0.64,1.69450874964694e-21
"ALK",1.69021189905547e-24,0.686423857146677,0.17,0.579,3.38042379811094e-21
"DGKB",7.16946292520573e-24,0.895265291697757,0.349,0.781,1.43389258504115e-20
"DCLK1",1.35876108828728e-22,0.947969455780653,0.697,0.908,2.71752217657455e-19
"TMEM232",2.41851569597064e-22,0.323306203773224,0.385,0.829,4.83703139194128e-19
"AC002429.2",8.70287577573169e-22,0.698673720035398,0.3,0.72,1.74057515514634e-18
"CFAP54",2.78391700516995e-21,0.445422663448422,0.389,0.831,5.56783401033989e-18
"PLCE1",2.81044752524969e-21,0.596074906314413,0.339,0.785,5.62089505049938e-18
"RNF219-AS1",1.74031824196968e-20,0.259180781144653,0.35,0.756,3.48063648393937e-17
"MAG",1.95061671124798e-20,0.317839839165257,0.073,0.46,3.90123342249596e-17
"ANGPT1",2.24139029353807e-20,1.01758384249703,0.326,0.738,4.48278058707614e-17
"FRMD5",1.49960710413704e-18,0.584838221330755,0.385,0.806,2.99921420827408e-15
"NFASC",3.18129262425005e-18,0.579631581991073,0.394,0.841,6.36258524850011e-15
"PDZRN4",2.62540691693536e-17,1.41256757466596,0.273,0.661,5.25081383387073e-14
"CALD1",9.4876006953781e-17,0.392887853000899,0.249,0.642,1.89752013907562e-13
"HYDIN",4.17254415752253e-15,0.458929698090397,0.402,0.83,8.34508831504506e-12
"SLC14A1",3.4102227213298e-13,0.586176953832855,0.685,0.825,6.82044544265959e-10
"SNED1",4.06917463547638e-13,1.02662570454983,0.64,0.902,8.13834927095277e-10
"ST6GALNAC3",1.97096932160082e-12,0.764090781137127,0.291,0.666,3.94193864320164e-09
"LINC01094",3.94047767668677e-12,1.07942123036911,0.261,0.63,7.88095535337355e-09
"C8orf34",1.94765840358732e-10,1.34504519627043,0.587,0.843,3.89531680717465e-07
"AKAP6",3.1645346090031e-10,0.268333797821446,0.466,0.877,6.32906921800621e-07
"PTCHD1-AS",2.9366857585853e-08,0.700932640826281,0.435,0.828,5.87337151717059e-05
"PPFIA2",2.442161379581e-07,0.419584206743928,0.479,0.865,0.0004884322759162
"CD44",9.49105244119216e-07,0.342295183878746,0.46,0.842,0.00189821048823843
"LMNTD1",3.03448314711262e-06,1.11671156509607,0.42,0.791,0.00606896629422523
"MIR4300HG",7.20966315607869e-06,0.57089642574105,0.448,0.815,0.0144193263121574
"ROBO2",1.57807015460422e-05,1.3005601255257,0.42,0.798,0.0315614030920844
"PLEKHA5",0.00012663980354133,0.423908726411768,0.637,0.927,0.253279607082659
"PLP1",0.000479984622795361,0.666843744305829,0.315,0.619,0.959969245590723
"PLXDC2",0.000828853312478453,0.510386892965861,0.475,0.846,1
"TTN",0.00163636062002726,1.43909871603339,0.491,0.759,1
"STXBP5L",0.00426375930611966,1.4779371413222,0.504,0.796,1
"DPP6",0.0645846268460793,0.895879263312824,0.484,0.815,1
"TSHZ2",0.0822143062738125,1.03670608804314,0.482,0.844,1
"VCAN",0.144051937951159,0.679312323109474,0.514,0.863,1
"WDR49",0.150582282967685,0.803639562032454,0.496,0.855,1
"AGBL4",0.167798248280762,0.726705623705618,0.501,0.847,1
"KAZN",0.17526202639995,0.586712329581288,0.522,0.883,1
"LMOD1",0.181673988083294,0.32405891621479,0.078,0.383,1
"AQP4-AS1",0.204659126253277,0.878869807073974,0.529,0.843,1
"LMCD1-AS1",0.284330105298401,0.813926101679359,0.526,0.853,1
"S100B",0.302943610389127,0.327158094712974,0.256,0.539,1
"RPS19",0.52075996331692,0.276815524969749,0.161,0.424,1
"ADAMTSL3",0.657821859046833,1.12390309694107,0.495,0.837,1
"NKAIN3",0.793463498629236,0.299447460572632,0.572,0.862,1
