"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CFAP44",9.42590728269511e-131,0.311249530552622,0.191,0.887,1.88518145653902e-127
"RUNX1",1.18618987160465e-130,0.278906663978977,0.07,0.76,2.3723797432093e-127
"FAM124A",1.6628328157071e-129,0.250651017024169,0.102,0.784,3.32566563141419e-126
"LINC02232",9.29604831493184e-129,0.264375540995253,0.048,0.71,1.85920966298637e-125
"EGF",1.0575659839384e-127,0.581088813847839,0.097,0.789,2.1151319678768e-124
"AC105411.1",1.62447987008592e-127,0.456144241206454,0.087,0.778,3.24895974017184e-124
"PDE3A",1.72978262911145e-127,0.524447319793851,0.158,0.837,3.4595652582229e-124
"SH3RF3",1.59583383401213e-126,0.279344699248291,0.145,0.829,3.19166766802427e-123
"SLC8A3",2.43966112653013e-126,0.57051058614994,0.082,0.751,4.87932225306025e-123
"GPC6",3.96744682477929e-126,0.872524487446704,0.201,0.904,7.93489364955858e-123
"LINC00609",2.37334643651148e-125,2.27152044688954,0.787,0.941,4.74669287302296e-122
"AC016766.1",2.70790466231655e-125,0.35012817012852,0.052,0.729,5.41580932463309e-122
"SLC24A3",3.45768560127497e-125,0.292792940133586,0.196,0.896,6.91537120254994e-122
"IGLC2",1.75935864998259e-124,0.697957511297661,0.085,0.761,3.51871729996518e-121
"ADAP2",8.89225778248822e-124,0.364448536523769,0.072,0.76,1.77845155649764e-120
"UPP2",1.01373533204415e-123,0.269072752360981,0.14,0.822,2.0274706640883e-120
"DPYD",2.07437878749914e-123,0.650075423484796,0.211,0.904,4.14875757499829e-120
"NLGN1",1.273122634772e-122,0.50629182040548,0.214,0.91,2.546245269544e-119
"PLCL1",2.57190765555698e-121,0.352237844498504,0.116,0.789,5.14381531111396e-118
"RGS9",7.94676432509478e-121,0.541983216037132,0.181,0.859,1.58935286501896e-117
"AC007364.1",1.14991965004665e-117,0.43089536062871,0.116,0.784,2.2998393000933e-114
"AC025159.1",7.87749051058179e-117,0.384035241350815,0.176,0.845,1.57549810211636e-113
"DYNC1I1",1.92725283189161e-116,0.394542051241625,0.102,0.772,3.85450566378322e-113
"GRM8",1.04758605561389e-115,0.285705455781024,0.057,0.721,2.09517211122777e-112
"WWTR1",6.44612411654075e-112,0.333500079210296,0.185,0.848,1.28922482330815e-108
"TMC1",8.64825171357327e-112,0.559168470708487,0.128,0.788,1.72965034271465e-108
"LINC00907",1.15778827535455e-111,1.32450597910044,0.193,0.873,2.31557655070909e-108
"LDB2",1.38762483973129e-111,0.317107184530091,0.067,0.744,2.77524967946257e-108
"AP003049.2",1.99044966165325e-111,0.658090989171441,0.061,0.735,3.9808993233065e-108
"CRISPLD1",1.1072524080737e-110,0.760120784134276,0.145,0.809,2.21450481614741e-107
"AC073529.1",1.92136206580379e-109,0.436124730973817,0.076,0.739,3.84272413160758e-106
"AL035078.4",3.27270747480106e-109,0.719458312773976,0.138,0.799,6.54541494960212e-106
"GALNT13",3.6464873943777e-109,1.03668802338185,0.209,0.885,7.29297478875539e-106
