"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"RGS19",5.82731733399897e-47,0.396724253934116,0.212,0.046,2.52334495196823e-42,"15"
"VPS41",7.0892822364073e-47,0.594784387541607,0.509,0.201,3.06980099400909e-42,"15"
"RRBP1",7.44631013653661e-47,0.580209751830917,0.416,0.143,3.22440121532309e-42,"15"
"EPB41L3",1.08545400911251e-46,0.354219306433378,0.586,0.229,4.70023295025901e-42,"15"
"CD4",1.21818869853796e-46,0.410563178443955,0.273,0.071,5.27500070240907e-42,"15"
"MGAT5",1.28242576102269e-46,0.757756810313624,0.703,0.345,5.55316003038045e-42,"15"
"WASHC4",1.57987392059078e-46,0.58933401612484,0.562,0.234,6.84117005094218e-42,"15"
"HSD17B11",2.11039100469902e-46,0.486591681932197,0.289,0.08,9.1384151285477e-42,"15"
"E2F3",2.77259658104783e-46,0.624518947217076,0.414,0.143,1.20058977152533e-41,"15"
"SLC14A1",2.88664051403521e-46,-2.74958121749245,0.003,0.371,1.24997307538753e-41,"15"
"ADAM17",3.42413393852984e-46,0.691008587710658,0.499,0.196,1.48271847806219e-41,"15"
"MAPK10",4.03037342252036e-46,-2.57100500321374,0.143,0.477,1.74523229941977e-41,"15"
"XACT",4.81940835902624e-46,1.09925520072739,0.22,0.051,2.08690020762554e-41,"15"
"OTUD1",4.92715846113813e-46,0.359652682510973,0.151,0.027,2.13355815684203e-41,"15"
"PTPN12",6.07362859878227e-46,0.643788001318885,0.499,0.196,2.6300026558447e-41,"15"
"ARFIP1",7.11808569330103e-46,0.64145161378354,0.438,0.16,3.08227346691321e-41,"15"
"RPS6KA3",7.32437181084865e-46,0.552191050722778,0.578,0.231,3.17159948153368e-41,"15"
"EXOC4",7.67969157436015e-46,0.760327227686246,0.806,0.462,3.32546004552943e-41,"15"
"VPS13B",8.36857749118488e-46,0.705728030537271,0.745,0.385,3.62376142523288e-41,"15"
"PTGES3",8.46503785722234e-46,1.29352897689957,0.714,0.379,3.66553069293442e-41,"15"
"ADPGK",9.56551552553627e-46,0.468169386419599,0.414,0.141,4.14205953286772e-41,"15"
"P4HA1",1.01434038321485e-45,0.746985152716099,0.703,0.372,4.39229672739694e-41,"15"
"RAPGEF2",1.16512635678134e-45,0.818315789260023,0.653,0.328,5.04523015013456e-41,"15"
"SH3BGRL3",1.32218546025189e-45,0.461083424720985,0.292,0.082,5.72532747998271e-41,"15"
"C17orf67",1.34355185311151e-45,0.530015780774739,0.21,0.047,5.81784823434348e-41,"15"
"RENBP",1.56525833454896e-45,0.427234704266922,0.265,0.07,6.77788164026392e-41,"15"
"RPS6KC1",1.7453722546496e-45,0.715383111418637,0.549,0.235,7.5578109370837e-41,"15"
"GSK3B",1.83455193726299e-45,0.717595217336394,0.626,0.292,7.94397679873622e-41,"15"
"PRKG1",1.89004337660583e-45,-2.69890802307268,0.029,0.391,8.18426582937856e-41,"15"
"RYR1",2.35711320151367e-45,0.609532719994966,0.531,0.212,1.02067715851945e-40,"15"
"LINC01605",2.48430223754197e-45,0.304057905110005,0.103,0.014,1.07575255490042e-40,"15"
"GNB1",2.97251671490232e-45,0.684835809919572,0.631,0.298,1.287159187887e-40,"15"
"SLC7A8",3.56095381306765e-45,0.328140003119424,0.133,0.021,1.54196422013455e-40,"15"
"CERS6",3.66075175690522e-45,0.961934598124755,0.658,0.327,1.5851787257751e-40,"15"
"MBNL1",5.4646623834317e-45,0.636631637222396,0.867,0.51,2.36630810527359e-40,"15"
"TPD52L1",7.23461333161819e-45,-2.35161250770761,0.013,0.374,3.13273226485731e-40,"15"
"SLC25A13",7.32363176136764e-45,0.722161398703368,0.533,0.223,3.17127902530741e-40,"15"
"PPP2R2B",1.14020960964122e-44,-3.15070981419593,0.111,0.45,4.93733565166843e-40,"15"
"ANXA2",1.1640167227667e-44,0.690505078861149,0.281,0.079,5.04042521292435e-40,"15"
"CELSR1",1.295932234284e-44,0.328475018272295,0.119,0.018,5.61164576089656e-40,"15"
"SLC29A3",1.4040564876319e-44,0.548443512740561,0.191,0.041,6.07984540274366e-40,"15"
"SLC15A4",1.75407667742922e-44,0.523652402527206,0.332,0.103,7.595502828604e-40,"15"
"PRKAG2",2.22794264843999e-44,0.790851893874934,0.626,0.29,9.64743725627484e-40,"15"
"PLIN2",2.68616992970864e-44,0.427023549829311,0.239,0.06,1.16316530296243e-39,"15"
"DDX60",2.80382621130513e-44,0.465359627121773,0.252,0.066,1.21411282601935e-39,"15"
"COL4A3BP",3.17109452117221e-44,0.682872669883301,0.52,0.216,1.37314734955799e-39,"15"
"GPATCH2L",3.42686071756161e-44,0.679833848105726,0.578,0.255,1.48389922791853e-39,"15"
"PARP4",3.58991211247873e-44,0.599358766938546,0.467,0.176,1.55450374294554e-39,"15"
"RNF13",3.66327908941457e-44,0.689978520198665,0.647,0.304,1.5862731112983e-39,"15"
"KCNMA1",3.67302231719993e-44,1.53019854876898,0.841,0.577,1.59049212379391e-39,"15"
"FP671120.1",4.08138154793982e-44,0.700925057325753,0.65,0.32,1.7673198378889e-39,"15"
"HIF3A",4.11240552978551e-44,-2.26203208656394,0.003,0.359,1.78075384250772e-39,"15"
"UBE3C",4.69901993265156e-44,0.547904894224945,0.554,0.233,2.03476961123678e-39,"15"
"CNTN1",4.77094141713705e-44,-2.60777336191104,0.032,0.388,2.06591305244869e-39,"15"
"MIR4435-2HG",4.84060607181023e-44,0.485570990267818,0.186,0.04,2.09607924121527e-39,"15"
"RYR3",5.11373319991236e-44,-2.6709916092892,0.019,0.374,2.21434875022605e-39,"15"
"KDM4C",5.12928929517958e-44,0.775025547211543,0.706,0.357,2.22108485059866e-39,"15"
"RHBDF2",6.82053511285574e-44,0.477890415048773,0.523,0.194,2.95342811456879e-39,"15"
"AP3B1",7.51516464398349e-44,0.602625599965124,0.666,0.315,3.25421659413773e-39,"15"
"FCHSD2",7.55057475592911e-44,0.62936444202792,0.743,0.381,3.26954988081242e-39,"15"
"VPS50",7.66193633482736e-44,0.686203426624655,0.443,0.169,3.31777167170694e-39,"15"
"GRAMD2B",8.09051284430374e-44,-2.20785609506077,0.016,0.369,3.5033538718404e-39,"15"
"PLXND1",9.46064778859399e-44,0.425941784373981,0.324,0.098,4.09664970541697e-39,"15"
"PACSIN2",1.00131532336234e-43,0.583795870095057,0.491,0.193,4.3358956132236e-39,"15"
"PILRA",1.02558047127729e-43,0.527826693147039,0.353,0.114,4.44096855672493e-39,"15"
"SPRED1",1.04742657243637e-43,0.778186182655654,0.607,0.283,4.53556654396399e-39,"15"
"PDXK",1.14926245887641e-43,0.664055831836164,0.538,0.23,4.97653629942662e-39,"15"
"RAB10",1.1543614399175e-43,0.752082794456319,0.621,0.309,4.99861590713075e-39,"15"
"LACTB",1.2093514398826e-43,0.377245670791946,0.233,0.058,5.23673360497965e-39,"15"
"IFI44",1.29994921063976e-43,0.484914225647315,0.241,0.062,5.62904007191227e-39,"15"
"CYSLTR1",2.20770902513323e-43,0.630516182299448,0.135,0.023,9.5598216206319e-39,"15"
"SLC12A6",2.37827166927339e-43,0.602615398679517,0.371,0.126,1.02983919822876e-38,"15"
"DDX10",2.70228982446174e-43,0.629735248870308,0.353,0.116,1.17014553978842e-38,"15"
"TMC6",2.71309202196603e-43,0.33248839051965,0.273,0.074,1.17482310735173e-38,"15"
"ARHGAP31",2.75180030128529e-43,0.854613659417014,0.568,0.256,1.19158456646256e-38,"15"
"IER5",2.88103663679126e-43,0.598695072011971,0.263,0.071,1.24754648446335e-38,"15"
"IFI27",3.69032695583765e-43,0.727505288370526,0.13,0.022,1.59798537841682e-38,"15"
"FKBP15",4.08231150633598e-43,0.548830777933357,0.387,0.133,1.7677225284736e-38,"15"
"MMP14",4.12684186189031e-43,0.392020267069918,0.156,0.03,1.78700506303574e-38,"15"
"CMTM3",4.22925253715925e-43,0.287208306280075,0.178,0.037,1.8313509336407e-38,"15"
"PAK2",4.62335118110505e-43,0.559799133309382,0.507,0.208,2.00200352844211e-38,"15"
"TMEM156",6.25291236320512e-43,0.406729699154194,0.289,0.081,2.70763611151508e-38,"15"
"RAPH1",8.71108127376488e-43,0.638426884926982,0.419,0.153,3.77207241316567e-38,"15"
"EIF4E",1.05054836490843e-42,0.654491319091774,0.363,0.121,4.54908452972646e-38,"15"
"LIFR",1.14572838668829e-42,-2.10975384390482,0.024,0.372,4.96123306003764e-38,"15"
"AC012150.1",1.33795630225761e-42,0.359246780380545,0.156,0.03,5.7936183800359e-38,"15"
"SAMD9L",1.64601221203435e-42,0.669045030571904,0.308,0.096,7.12756208055116e-38,"15"
"CNPY3",1.64765232267712e-42,0.321151814950631,0.286,0.081,7.13466408765645e-38,"15"
"CD86",1.68970268139798e-42,0.39034878089337,0.379,0.123,7.31675055098952e-38,"15"
"LRP1B",1.95375928837689e-42,-3.1865888788064,0.149,0.462,8.4601684705296e-38,"15"
"HERC4",2.15881997813282e-42,1.15165166457369,0.721,0.421,9.34812226931076e-38,"15"
"FUT9",2.26860287678147e-42,-2.11716422367562,0.032,0.381,9.82350417703912e-38,"15"
"PELI1",2.8419194885112e-42,0.338509634331019,0.488,0.177,1.23060797691512e-37,"15"
"MTMR14",2.84655553852783e-42,0.458748462294586,0.324,0.101,1.23261547929332e-37,"15"
"ARL8B",3.09986106342446e-42,0.626072093465575,0.509,0.209,1.34230183768406e-37,"15"
"RAP1B",3.40313563377445e-42,0.58802241224853,0.56,0.245,1.47362579213701e-37,"15"
"ATF5",3.62833712270883e-42,0.327920733872666,0.13,0.022,1.57114254087538e-37,"15"
"GPM6B",4.06080601474409e-42,-2.2553812252146,0.18,0.492,1.75841022050448e-37,"15"
"NRCAM",4.1079242348405e-42,-2.24854917072834,0.061,0.403,1.77881335217063e-37,"15"
"JAK2",4.26175382302765e-42,0.557294704937301,0.493,0.197,1.84542464044743e-37,"15"
"ZCCHC2",4.95555964174677e-42,0.699838147395845,0.422,0.16,2.14585643606919e-37,"15"
"ROCK1",5.00992697654843e-42,0.576108723964202,0.647,0.31,2.169398579385e-37,"15"
"PLA2G15",5.10942679935201e-42,0.34763679928079,0.207,0.049,2.21248399265541e-37,"15"
"BRWD3",5.12611522464953e-42,0.792649247771155,0.422,0.161,2.21971041457774e-37,"15"
"RYBP",5.16456587623833e-42,0.727183270451448,0.411,0.154,2.23636031572872e-37,"15"
"PLK3",5.36971475844263e-42,0.377321851611458,0.22,0.054,2.32519388470083e-37,"15"
"ZYX",5.7156078031248e-42,0.337919722600727,0.202,0.047,2.4749724909091e-37,"15"
"PLBD1",7.56507744649113e-42,0.260152166618889,0.133,0.023,3.27582983587959e-37,"15"
"FPR1",8.82261764962518e-42,0.309752763867029,0.194,0.043,3.8203698946407e-37,"15"
"ATP6V0B",8.92954610481984e-42,0.472215191899564,0.379,0.129,3.86667205430909e-37,"15"
"RABGAP1L",9.03496193415449e-42,0.683539896512614,0.687,0.358,3.91231921672758e-37,"15"
"NAGA",9.3659069426807e-42,0.328777625931073,0.154,0.029,4.0556250243196e-37,"15"
"GSTO1",1.0126307893034e-41,0.447531739427924,0.236,0.061,4.38489384384158e-37,"15"
"ATF7IP2",1.3542300307935e-41,0.692944201973453,0.393,0.142,5.86408687934201e-37,"15"
"TRAPPC10",1.50664109197924e-41,0.453436803043077,0.411,0.146,6.52405725648851e-37,"15"
"STIP1",1.54072449672812e-41,0.760350114284627,0.456,0.182,6.6716452157321e-37,"15"
"LCOR",1.60996932402734e-41,0.634251874639597,0.607,0.288,6.97148916690318e-37,"15"
"CERK",1.71919443802389e-41,0.47352683321616,0.316,0.098,7.44445575553103e-37,"15"
"EPS8",1.79370644500043e-41,0.665607973223013,0.607,0.283,7.76710764814088e-37,"15"
"MIR34AHG",2.08602946369035e-41,0.430767162656156,0.265,0.073,9.03292478367193e-37,"15"
"VOPP1",2.17707633411587e-41,0.644206644187053,0.557,0.248,9.42717594198852e-37,"15"
"RCBTB2",2.24599180549418e-41,0.561497586923275,0.281,0.082,9.72559371615091e-37,"15"
"GBE1",2.72709789484309e-41,0.493837001363805,0.456,0.174,1.18088793042496e-36,"15"
"PREX2",2.72938104670911e-41,-2.14639795353639,0.024,0.362,1.18187658084598e-36,"15"
"GLIS3",2.75562471488899e-41,-2.67159905504506,0.143,0.46,1.19324061404123e-36,"15"
"UGCG",2.89776539810492e-41,0.59875359708985,0.533,0.224,1.25479037268739e-36,"15"
"VPS8",3.29245409095359e-41,0.613544069134021,0.581,0.264,1.42569847046473e-36,"15"
"LINC01146",3.31620081675392e-41,0.308656791805045,0.135,0.024,1.43598127767078e-36,"15"
"MTHFD2",3.54990964204219e-41,0.413252240043867,0.233,0.06,1.53718187319711e-36,"15"
"LRMP",3.6971862333395e-41,0.5354092672161,0.332,0.105,1.60095558276067e-36,"15"
"NFIA",4.11461341600085e-41,-1.65606450410818,0.427,0.649,1.78170990139669e-36,"15"
"NFKBID",4.28539525070098e-41,0.351712522378449,0.162,0.033,1.85566185145854e-36,"15"
"CASP4",4.76797663562007e-41,0.526761560388767,0.241,0.063,2.0646292427562e-36,"15"
"BMPR1B",5.61579014375398e-41,-2.05207320125393,0.011,0.35,2.43174944804835e-36,"15"
"AGAP3",5.66818210617547e-41,0.517993015068484,0.326,0.105,2.4544362156161e-36,"15"
"SLC11A2",6.03980385721448e-41,0.449736633119858,0.459,0.177,2.61535586625101e-36,"15"
"WDR81",6.354626572002e-41,0.260409442232298,0.207,0.049,2.75168039820831e-36,"15"
"CD163",6.80106316206877e-41,0.446617798167463,0.268,0.074,2.94499637043902e-36,"15"
"SNX2",7.10006333168924e-41,0.470681934456804,0.44,0.165,3.07446942388808e-36,"15"
"MAST4",7.26896165145213e-41,-2.07832425040729,0.005,0.342,3.1476057743118e-36,"15"
"ARHGAP45",7.61321604402797e-41,0.333961812041892,0.228,0.057,3.29667481138499e-36,"15"
"ZNF407",7.88083191347556e-41,0.917158954059123,0.517,0.227,3.41255783517319e-36,"15"
"FBXO38",8.30650906357938e-41,0.437894303416841,0.289,0.086,3.59688455471114e-36,"15"
"LYST",9.53852515467005e-41,0.727809070552033,0.666,0.332,4.13037216247522e-36,"15"
"NEDD4L",1.3037125247884e-40,0.98402981695202,0.618,0.322,5.64533597483871e-36,"15"
"RAB2A",1.3323233506407e-40,0.634118344884198,0.605,0.285,5.76922657294435e-36,"15"
"DOCK5",1.34328780219197e-40,0.699350800679614,0.499,0.207,5.81670484105169e-36,"15"
"ETV6",1.40973334335446e-40,0.738064871740293,0.74,0.422,6.10442732339347e-36,"15"
"ENPP1",1.41248226187955e-40,0.509087177142064,0.125,0.021,6.11633069039082e-36,"15"
"RNF135",1.50721686315095e-40,0.406435160673098,0.212,0.052,6.52655046081625e-36,"15"
"CSK",1.54384551028713e-40,0.295730140376692,0.241,0.063,6.68515982864531e-36,"15"
"GPRC5D-AS1",1.56647325872742e-40,0.33483276460294,0.103,0.015,6.78314250494147e-36,"15"
"TNIK",1.80317017744399e-40,-2.31478122817272,0.122,0.442,7.80808750236796e-36,"15"
"WIPF1",2.19069402862047e-40,0.57379605658185,0.528,0.222,9.48614328273236e-36,"15"
"HEXB",2.58876238926668e-40,0.475042533872673,0.263,0.074,1.12098588980026e-35,"15"
"EIF4G3",3.04795784574742e-40,0.698472176086313,0.759,0.424,1.31982670636555e-35,"15"
"KCNMB1",3.46337048004389e-40,0.511128893031767,0.172,0.037,1.4997086852686e-35,"15"
"CLIP2",3.75053490808533e-40,1.00197839204807,0.416,0.166,1.62405662589911e-35,"15"
"USP9X",3.90797603941433e-40,0.563834213797484,0.544,0.233,1.69223178458719e-35,"15"
"M6PR",4.07830693498396e-40,0.452646687219357,0.318,0.102,1.76598846898675e-35,"15"
"DLEU7",4.60556652047614e-40,0.440376131814815,0.207,0.05,1.99430241469658e-35,"15"
"RAB12",5.88998276866541e-40,0.456606434786164,0.401,0.144,2.55048033848749e-35,"15"
"MEIS2",6.4663914520917e-40,-2.11427842104596,0.058,0.389,2.80007682658475e-35,"15"
"SETD3",7.04232477395752e-40,0.566653164349399,0.414,0.155,3.04946747361909e-35,"15"
"PLEKHF2",7.09350078945794e-40,0.398599516887336,0.207,0.051,3.07162771185108e-35,"15"
"XKR6",7.7662587547419e-40,0.783404784407992,0.435,0.173,3.36294536597834e-35,"15"
"TFEB",7.84654031899224e-40,0.561524844804866,0.31,0.098,3.39770888893002e-35,"15"
"ADD3",8.48116135617283e-40,-2.05991741839962,0.09,0.415,3.67251249044996e-35,"15"
"COL8A2",8.84413695785718e-40,0.364800322242461,0.117,0.019,3.82968818549132e-35,"15"
"SEC24D",9.40413822507948e-40,0.528688050208086,0.31,0.097,4.07217993422391e-35,"15"
"TUBA1C",9.86851357784745e-40,0.391151244835951,0.231,0.061,4.2732637494795e-35,"15"
"RAB7A",1.02519529254455e-39,0.572473398507372,0.618,0.3,4.43930065577641e-35,"15"
"MIR222HG",1.17114352170464e-39,0.328627348438341,0.164,0.034,5.07128567768544e-35,"15"
"GSN",1.1871345231205e-39,0.771495626864616,0.639,0.322,5.14052991201638e-35,"15"
"TACC1",1.24945627467061e-39,0.818592421010006,0.599,0.285,5.41039556057867e-35,"15"
"SNX3",1.30632962524477e-39,0.701759349241526,0.491,0.21,5.65666854323488e-35,"15"
"RSAD2",1.40303560094377e-39,0.493348017251991,0.164,0.035,6.07542475920671e-35,"15"
"ARHGEF4",1.41575658183331e-39,-2.07159459009257,0.005,0.333,6.13050915065461e-35,"15"
"C6orf106",1.8470500345529e-39,0.567254596365876,0.347,0.119,7.99809605962099e-35,"15"
"SPTLC2",1.93708251291077e-39,0.496821724965813,0.477,0.187,8.3879546974062e-35,"15"
"NOP10",2.03839233034438e-39,0.31422577254472,0.186,0.043,8.82664646885722e-35,"15"
"GTF2F2",2.42211291094512e-39,0.543699617059074,0.371,0.131,1.04882333269745e-34,"15"
"DST",2.57560361779837e-39,-1.7536160458632,0.719,0.731,1.11528787857905e-34,"15"
"RHOA",2.60534081898368e-39,0.328588966101422,0.43,0.163,1.12816468143631e-34,"15"
"ARSB",2.78021807876067e-39,0.695487431894612,0.361,0.128,1.20389003246494e-34,"15"
"ECPAS",2.85812175823687e-39,0.583005394942993,0.504,0.217,1.23762388375173e-34,"15"
"ARMH3",2.88606150334169e-39,0.599706032718835,0.515,0.225,1.24972235217702e-34,"15"
"TPM3",2.9898817580066e-39,0.334085892451886,0.347,0.117,1.29467859885202e-34,"15"
"TAOK3",3.48328901078573e-39,0.640763328369601,0.727,0.399,1.50833380745044e-34,"15"
"PPARD",3.51818921920074e-39,0.562698601177756,0.493,0.202,1.5234462956983e-34,"15"
"DNMT3A",3.66703414304494e-39,0.577429080143745,0.467,0.192,1.58789912462132e-34,"15"
"CD300A",3.74476531479074e-39,0.385333866924665,0.231,0.06,1.62155827661068e-34,"15"
"SOX6",3.82978787116884e-39,-2.07869181659031,0.024,0.351,1.65837474397353e-34,"15"
"NFIB",4.16541508094723e-39,-1.91439804361723,0.037,0.367,1.80370803835177e-34,"15"
"SEL1L",4.77179080358258e-39,0.502142529569516,0.411,0.155,2.06628085376733e-34,"15"
"MOB1A",4.9535814214362e-39,0.535581832068868,0.342,0.115,2.1449998271103e-34,"15"
"CCT4",5.36951429796368e-39,0.618596142709693,0.408,0.155,2.32510708130423e-34,"15"
"DNAJA1",5.53679383312608e-39,0.66186847340703,0.501,0.214,2.39754246562026e-34,"15"
"SOX5",6.12866740980176e-39,-2.58048917934386,0.119,0.428,2.65383556179236e-34,"15"
"MBD4",7.66876395005517e-39,0.504688852301048,0.305,0.096,3.32072816565289e-34,"15"
"SLC10A7",7.82634855388623e-39,0.626930981919453,0.387,0.143,3.38896545080381e-34,"15"
"CDC42SE1",9.0095368466981e-39,0.48771683503942,0.369,0.131,3.90130964535721e-34,"15"
"IRF7",9.08206591339529e-39,0.375895461693496,0.199,0.048,3.93271618181843e-34,"15"
"ZDHHC7",9.24918849679945e-39,0.379145504991944,0.281,0.084,4.0050836028841e-34,"15"
"RSU1",9.7358106791273e-39,0.571957061017944,0.369,0.133,4.2158007402757e-34,"15"
"IGF2R",1.06719597711328e-38,0.615591424937826,0.488,0.211,4.62117202009592e-34,"15"
"CNDP2",1.15275340783267e-38,0.429435497387903,0.342,0.116,4.99165280659703e-34,"15"
"ERP44",1.30270525663566e-38,0.494705898388638,0.446,0.177,5.64097430228376e-34,"15"
"PBX3",1.33011260068473e-38,0.683231966168637,0.385,0.142,5.75965358348503e-34,"15"
"CDKAL1",1.36318194924457e-38,0.713703719416696,0.671,0.352,5.90285047661882e-34,"15"
"PPT1",1.51885533397174e-38,0.416848878483024,0.316,0.101,6.57694736716442e-34,"15"
"SMURF1",1.54145449559465e-38,0.58783532819064,0.454,0.186,6.67480625682397e-34,"15"
"CCDC88A",1.68085461440714e-38,0.6483744904517,0.809,0.474,7.2784366513058e-34,"15"
"CARD8",1.68261805556144e-38,0.42033257564124,0.374,0.131,7.28607270419215e-34,"15"
"TBC1D16",1.82427776839995e-38,0.63134251067975,0.342,0.118,7.89948759272545e-34,"15"
"TRIM26",2.00069800818693e-38,0.670220325489706,0.289,0.093,8.66342251505106e-34,"15"
"RNF216",2.17576151438052e-38,0.642587664584986,0.573,0.267,9.42148250957052e-34,"15"
"GABRB1",2.18624836089945e-38,-2.30286360297935,0.011,0.331,9.46689265236679e-34,"15"
"ACTR2",2.21852842671755e-38,0.625910018346448,0.496,0.213,9.60667179337234e-34,"15"
"TENT2",2.22979309548762e-38,0.679861177273462,0.623,0.321,9.65545006208048e-34,"15"
"EFHD2",2.25892906979866e-38,0.326037321427547,0.207,0.051,9.78161465804214e-34,"15"
"MKL1",2.33151710793299e-38,0.59911700612145,0.589,0.279,1.00959353807714e-33,"15"
"PRKCD",2.35913674572364e-38,0.354974830701509,0.239,0.064,1.02155339363325e-33,"15"
"ATG5",2.42569091626801e-38,0.619614790609936,0.385,0.142,1.05037268056237e-33,"15"
"TSHZ1",2.59444497153903e-38,1.16278776212321,0.308,0.109,1.12344656157583e-33,"15"
"PPP1R14B",2.88148935548031e-38,0.347585090238131,0.159,0.033,1.24774252071008e-33,"15"
"GATAD2A",2.96987078172955e-38,0.52773129172472,0.393,0.148,1.28601344590453e-33,"15"
"ARID1B",3.18980664592964e-38,0.841801058447897,0.857,0.559,1.38125007382045e-33,"15"
"ATM",3.22332903107131e-38,0.525106039119955,0.676,0.329,1.3957659370345e-33,"15"
"CREG1",3.90037644129912e-38,0.381608986000275,0.294,0.091,1.68894100661135e-33,"15"
"SLC25A19",4.2017101676208e-38,0.296522362730835,0.149,0.03,1.81942453678316e-33,"15"
"TTYH3",4.38052092352413e-38,0.271762322465593,0.302,0.094,1.89685317030442e-33,"15"
"TRPC4AP",4.48300095844798e-38,0.489176662325685,0.568,0.253,1.94122907502715e-33,"15"
"TMEM127",4.85873659113985e-38,0.258846299542095,0.18,0.041,2.10393011869538e-33,"15"
"DNAJC13",5.07028117200951e-38,0.535401619683405,0.451,0.18,2.19553315310356e-33,"15"
"ACP2",5.11106472483286e-38,0.253519442651769,0.125,0.022,2.21319324714713e-33,"15"
"NEK6",5.577677103164e-38,0.715915784525143,0.454,0.19,2.41524573921208e-33,"15"
"APP",5.66083045206451e-38,1.03741007266835,0.599,0.313,2.45125280235298e-33,"15"
"TANGO2",5.66157489380403e-38,0.425962022944762,0.305,0.098,2.45157516051502e-33,"15"
"SRFBP1",6.19908599777544e-38,0.449484732633436,0.326,0.109,2.68432821875672e-33,"15"
"ZNF106",6.26660158244807e-38,0.583816298448411,0.552,0.247,2.71356381723166e-33,"15"
"STAT1",6.37219787000609e-38,0.484540604193323,0.297,0.095,2.75928912167004e-33,"15"
"RBM19",6.58729020258408e-38,0.436235985786697,0.276,0.083,2.85242840352296e-33,"15"
"CREB3L2",6.62167237682007e-38,0.449859532868686,0.34,0.116,2.86731657261063e-33,"15"
"UBE2D3",6.98493159570969e-38,0.718707828451943,0.724,0.396,3.02461507957421e-33,"15"
"ACER3",7.14238276005453e-38,0.641635349187387,0.517,0.223,3.09279458275881e-33,"15"
"CKB",8.32031445427689e-38,-2.15509041538663,0.082,0.4,3.60286256499098e-33,"15"
"ARPC3",8.47318464118853e-38,0.430636344517875,0.398,0.149,3.66905841332746e-33,"15"
"IL1RAPL1",9.13256636270878e-38,0.594726626896746,0.305,0.1,3.95458388638015e-33,"15"
"PLB1",9.45012915479633e-38,0.484932652325402,0.191,0.046,4.09209492660991e-33,"15"
"MAP3K1",9.59176648075153e-38,0.485349496538187,0.347,0.12,4.15342672149503e-33,"15"
"ELL2",1.00913602706184e-37,0.411717543174574,0.671,0.334,4.3697608243832e-33,"15"
"MRC2",1.07883683758793e-37,0.543936553801038,0.292,0.091,4.67157927412327e-33,"15"
"HSPH1",1.08564026283117e-37,1.19800364300146,0.631,0.345,4.70103946611151e-33,"15"
"SLC7A11",1.15181007116484e-37,-2.08028758767816,0.024,0.344,4.98756797015798e-33,"15"
"MED13L",1.30269656016441e-37,0.71126765352406,0.891,0.59,5.64093664482391e-33,"15"
"BAX",1.4584582611081e-37,0.324949910863104,0.191,0.046,6.31541596225029e-33,"15"
"NTRK3",1.50835338306428e-37,-1.99922747356923,0.005,0.322,6.53147181934496e-33,"15"
"TPD52L2",1.58447427693383e-37,0.298205623939128,0.302,0.096,6.86109051397888e-33,"15"
"ADK",1.98441250139314e-37,0.79264732592958,0.623,0.321,8.59290301353256e-33,"15"
"LINC00461",2.57014509228595e-37,-1.87970230598626,0.005,0.319,1.11292422786166e-32,"15"
"NETO2",2.73938688871742e-37,0.40476567534467,0.154,0.032,1.18620931055242e-32,"15"
"SLC29A1",2.87500373879578e-37,0.447462229984797,0.143,0.029,1.24493411897335e-32,"15"
"PRR14L",3.3136397452626e-37,0.343963238345825,0.39,0.141,1.43487228249361e-32,"15"
"SNX8",3.39780360665743e-37,0.344074844552603,0.194,0.047,1.4713169177548e-32,"15"
"PANK2",3.65663048694056e-37,0.373123804480076,0.382,0.138,1.583394133455e-32,"15"
"CDK8",3.80955987279417e-37,0.674496486317624,0.432,0.176,1.64961561611733e-32,"15"
"ADAM10",3.97991360705808e-37,0.55719672943313,0.578,0.274,1.72338219012829e-32,"15"
"CDK19",4.43405448705777e-37,0.689190459769772,0.517,0.23,1.92003427398575e-32,"15"
"TBC1D1",4.48857978586695e-37,0.655110545256604,0.562,0.265,1.94364481887611e-32,"15"
"ZNF148",4.57765224959786e-37,0.602137322263559,0.639,0.319,1.98221497712086e-32,"15"
"ATP6V0D1",5.49798687941441e-37,0.407652660749073,0.241,0.068,2.38073827852403e-32,"15"
"UBE2L6",5.65858059155479e-37,0.333590630471881,0.186,0.044,2.45027856775506e-32,"15"
"PUM2",6.03255879871531e-37,0.557582561195163,0.645,0.322,2.61221861101971e-32,"15"
"FAM102B",6.562688059024e-37,0.41971816574164,0.324,0.106,2.84177518331857e-32,"15"
"KHDRBS1",6.73436376583513e-37,0.505112689143291,0.491,0.204,2.91611419788193e-32,"15"
"MECP2",7.50862246739918e-37,0.656644662742977,0.443,0.184,3.25138370083319e-32,"15"
"STX6",8.92306165410922e-37,0.392020817270339,0.318,0.105,3.86386415746238e-32,"15"
"ANOS1",9.57073953445853e-37,0.532983605118435,0.544,0.244,4.14432163321123e-32,"15"
"SYTL3",9.77734730264133e-37,0.330097576967143,0.374,0.131,4.23378692898975e-32,"15"
"AAK1",1.01945692021972e-36,0.546290817382383,0.655,0.335,4.41445235593545e-32,"15"
"SLC27A4",1.14900232614883e-36,0.320978495149645,0.225,0.062,4.97540987268965e-32,"15"
"ETNK1",1.15229320657404e-36,0.604809459461506,0.496,0.216,4.98966004310691e-32,"15"
"CHD1L",1.20725852655318e-36,0.488667414748267,0.347,0.123,5.22767087168058e-32,"15"
