"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"GPRASP1",0,0.854376343185359,0.306,0.084,0,"12"
"TMEM59L",0,0.851372208157784,0.421,0.141,0,"12"
"THY1",0,0.851206678878634,0.448,0.134,0,"12"
"ELAVL4",0,0.851011178653331,0.343,0.09,0,"12"
"RAB6B",0,0.850681677344826,0.363,0.1,0,"12"
"CLIP3",0,0.8499754240439,0.349,0.107,0,"12"
"PRNP",0,0.849951156545147,0.691,0.424,0,"12"
"TSHZ2",0,0.848211611215883,0.26,0.073,0,"12"
"UCHL1",0,0.846603986894194,0.507,0.2,0,"12"
"TMX4",0,0.841348540508514,0.347,0.114,0,"12"
"HACD3",0,0.838063627619154,0.432,0.185,0,"12"
"MAST1",0,0.838040503967894,0.283,0.052,0,"12"
"CALM3",0,0.837793067372269,0.519,0.189,0,"12"
"FAM155A",0,0.829592890892494,0.503,0.21,0,"12"
"ARHGAP44",0,0.829001409969802,0.318,0.093,0,"12"
"CREG2",0,0.828936301193498,0.383,0.114,0,"12"
"SCN8A",0,0.828539149235485,0.387,0.13,0,"12"
"SCG5",0,0.827643045081072,0.401,0.164,0,"12"
"INPP5F",0,0.827477471783519,0.482,0.219,0,"12"
"SLC6A17",0,0.826208555375872,0.281,0.054,0,"12"
"STMN3",0,0.825219192460603,0.337,0.091,0,"12"
"INA",0,0.825183353231176,0.283,0.051,0,"12"
"KCNQ3",0,0.821390745020608,0.44,0.154,0,"12"
"CLVS2",0,0.81322418844645,0.28,0.072,0,"12"
"SRRM3",0,0.803894924135467,0.308,0.075,0,"12"
"SYN2",0,0.803380585035738,0.398,0.122,0,"12"
"SNX10",0,0.799804315413998,0.291,0.072,0,"12"
"DNM1",0,0.796111190157699,0.455,0.143,0,"12"
"CERS6",0,0.796049718197773,0.446,0.175,0,"12"
"FAM49A",0,0.793470607163245,0.412,0.151,0,"12"
"GUCY1B1",0,0.793080025816118,0.284,0.072,0,"12"
"SNAP25",0,0.791086322316022,0.703,0.261,0,"12"
"SYT4",0,0.790605556328738,0.276,0.065,0,"12"
"NAP1L2",0,0.790344749377046,0.255,0.06,0,"12"
"RHBDD2",0,0.789919578916161,0.344,0.111,0,"12"
"CCDC85A",0,0.787472233433055,0.271,0.065,0,"12"
"KCNC1",0,0.786981029955731,0.278,0.059,0,"12"
"NELL2",0,0.781899784637321,0.361,0.122,0,"12"
"PNMA8A",0,0.781849277145668,0.262,0.046,0,"12"
"ZDBF2",0,0.775318965644528,0.273,0.063,0,"12"
"GOLGA8B",0,0.771515042271462,0.348,0.122,0,"12"
"SCG3",0,0.771052878503758,0.329,0.089,0,"12"
"CALM2",0,0.768434421030861,0.393,0.149,0,"12"
"SLC9A6",0,0.767837188540337,0.312,0.11,0,"12"
"ST8SIA3",0,0.767280770847534,0.284,0.073,0,"12"
"MAP7D2",0,0.767120882548434,0.251,0.049,0,"12"
"FNBP1L",0,0.766022974894958,0.287,0.074,0,"12"
"KCNIP1",0,0.763245297726827,0.264,0.064,0,"12"
"CD200",0,0.762820441698351,0.314,0.108,0,"12"
"RBFOX3",0,0.762363934142922,0.311,0.078,0,"12"
"NEDD4L",0,0.760918372388974,0.447,0.195,0,"12"
"SCN1A",0,0.760443288225353,0.426,0.13,0,"12"
"CACNB2",0,0.757912978227073,0.366,0.14,0,"12"
"SYN1",0,0.757358702634389,0.314,0.077,0,"12"
"TCEAL2",0,0.756830954415026,0.283,0.073,0,"12"
"LRRTM2",0,0.755049692842152,0.298,0.101,0,"12"
"LRFN5",0,0.753837983039898,0.33,0.111,0,"12"
"NOL4",0,0.750248699370741,0.314,0.095,0,"12"
"VOPP1",0,0.749883430575489,0.331,0.12,0,"12"
"KCNJ6",0,0.745999938264769,0.294,0.076,0,"12"
"CCDC144A",0,0.745602161264402,0.295,0.094,0,"12"
"SULT4A1",0,0.741557728705385,0.309,0.073,0,"12"
"CACNA1A",0,0.73566839595063,0.471,0.185,0,"12"
"KSR2",0,0.734693889898984,0.31,0.087,0,"12"
"SOX2-OT",0,0.730732815812491,0.282,0.076,0,"12"
"SYNGR1",0,0.730545137887499,0.31,0.105,0,"12"
"SCN3B",0,0.729537467235708,0.33,0.085,0,"12"
"NEXMIF",0,0.727180817139431,0.258,0.055,0,"12"
"C1orf21",0,0.717739152745043,0.328,0.114,0,"12"
"RGS7BP",0,0.717450311231039,0.251,0.052,0,"12"
"RPS28",0,0.716024346917966,0.421,0.163,0,"12"
"SLC4A7",0,0.714884636754151,0.322,0.104,0,"12"
"CRMP1",0,0.713594716384507,0.271,0.068,0,"12"
"ANO5",0,0.696440646789995,0.272,0.069,0,"12"
"STXBP5L",0,0.695072282983406,0.452,0.174,0,"12"
"FZD3",0,0.694641473300154,0.348,0.126,0,"12"
"OLFM2",0,0.692662414517815,0.255,0.06,0,"12"
"STMN2",0,0.689256494854433,0.377,0.11,0,"12"
"BCAT1",0,0.686957609058371,0.274,0.086,0,"12"
"CHST15",0,0.676600004823617,0.253,0.066,0,"12"
"CNTN1",0,0.667896665896044,0.611,0.255,0,"12"
"SNCB",0,0.653361402046513,0.289,0.076,0,"12"
"DZIP1",0,0.648326243441438,0.267,0.075,0,"12"
"LGI1",0,0.631721568725891,0.302,0.088,0,"12"
"GABRA2",0,0.624107003085882,0.307,0.091,0,"12"
"TAGLN3",0,0.614526512623027,0.314,0.104,0,"12"
"CNKSR2",0,0.600550768979327,0.417,0.152,0,"12"
"EPHA4",0,0.575401895442571,0.282,0.09,0,"12"
"AMPH",0,0.574832642471479,0.278,0.081,0,"12"
"PLCB4",0,0.568385974583692,0.26,0.069,0,"12"
"ADCY2",0,0.566557382734048,0.465,0.174,0,"12"
"SLC35F1",0,0.555309648700871,0.385,0.148,0,"12"
"GPM6A",0,0.553593822254317,0.782,0.322,0,"12"
"PRKAR1B",0,0.52872828445364,0.309,0.103,0,"12"
"CPE",0,0.484864915773128,0.521,0.227,0,"12"
"ENC1",0,0.46056219759934,0.366,0.121,0,"12"
"MAPK4",0,0.433655884423486,0.25,0.074,0,"12"
"CAMK2A",0,0.422815216230523,0.391,0.138,0,"12"
"TMEM246",2.25109956861182e-307,0.65369978616903,0.257,0.08,9.74771135200292e-303,"12"
"RNF180",6.04919189231971e-307,0.641825695461113,0.277,0.09,2.61942107321228e-302,"12"
"ABAT",6.34125930430745e-306,0.78165205982003,0.357,0.138,2.74589210395121e-301,"12"
"BRINP1",3.7418414461554e-305,0.573990677858756,0.276,0.089,1.62029218301421e-300,"12"
"SYT17",7.57663856084591e-304,0.656616278873712,0.277,0.09,3.28083602961749e-299,"12"
"KALRN",6.40300155608163e-302,0.869375150198422,0.477,0.225,2.77262773381447e-297,"12"
"ASTN1",1.49342758749646e-300,0.679223971990378,0.341,0.127,6.46684013937716e-296,"12"
"BEX2",7.99320288325128e-300,0.706236207087099,0.332,0.123,3.46121671250547e-295,"12"
"SYNE1",2.69976685203009e-299,0.843244767051518,0.614,0.363,1.16905304226607e-294,"12"
"TMEM108",1.00687614994037e-291,0.883796063283399,0.333,0.128,4.35997510447179e-287,"12"
"GPC1",1.71072097121255e-291,0.680174858322043,0.262,0.085,7.40776394954458e-287,"12"
"NFE2L1",1.06103999952017e-288,0.704227712513236,0.294,0.103,4.59451540592224e-284,"12"
"YWHAH",8.18917344529334e-288,0.557751719264111,0.366,0.142,3.54607588528092e-283,"12"
"PCYOX1",5.51041367057951e-287,0.616393231802135,0.251,0.081,2.38611932763434e-282,"12"
"GNB5",1.03669020975662e-286,0.5467108166067,0.262,0.085,4.48907594628813e-282,"12"
"BSN",1.12936039297915e-286,0.5546169955034,0.253,0.08,4.89035637367831e-282,"12"
"NSF",3.61667042448883e-285,0.777648877314223,0.493,0.25,1.56609062721215e-280,"12"
"SLC25A12",6.70474427531928e-285,0.896085296646247,0.373,0.162,2.90328836609876e-280,"12"
"RNF150",7.62828780156932e-285,0.60950128972988,0.295,0.102,3.30320118383555e-280,"12"
"KCTD16",2.56685034603283e-283,0.711787520256994,0.375,0.149,1.11149753683913e-278,"12"
"YWHAG",1.7452702792052e-280,0.68224563513145,0.542,0.272,7.55736936301435e-276,"12"
"UQCRH",3.51465750346963e-280,0.653242368246054,0.331,0.125,1.52191699215242e-275,"12"
"RUNDC3A",1.79150376985753e-279,0.608803852578154,0.25,0.08,7.75756962423707e-275,"12"
"ARPP21",2.42693795417341e-279,0.688795722267721,0.397,0.164,1.05091267291617e-274,"12"
"FAIM2",9.79929217145501e-275,0.740374489344605,0.531,0.274,4.24328949608345e-270,"12"
"ATP6V1B2",1.00930404424948e-274,0.641347984604371,0.345,0.135,4.37048837240909e-270,"12"
"ST8SIA5",1.11403574984157e-274,0.697713744094983,0.283,0.1,4.82399760396395e-270,"12"
"CAP2",2.56912490554942e-274,0.496702439569839,0.303,0.107,1.11248246660101e-269,"12"
"RNF11",3.7065854593676e-273,0.780711442443755,0.365,0.151,1.60502563561536e-268,"12"
"EIF1B",6.29879473832781e-273,0.681925865098549,0.335,0.132,2.72750409759071e-268,"12"
"NR2F1-AS1",1.8227242686355e-272,0.59145601053399,0.339,0.129,7.89276062804545e-268,"12"
"ZBTB18",3.68389674081436e-272,0.755320084053095,0.264,0.09,1.59520096670743e-267,"12"
"HECTD2",6.69963272587786e-271,0.634458767049569,0.283,0.1,2.90107496295963e-266,"12"
"RAPGEF4",3.20902502088063e-270,0.607596770957942,0.325,0.122,1.38957201454173e-265,"12"
"CHL1",4.11558943561636e-270,0.727773939174501,0.417,0.18,1.7821325374106e-265,"12"
"TMEM178B",3.61814130937316e-269,0.789093917583719,0.383,0.165,1.56672754978477e-264,"12"
"SDK1",3.79156890224906e-268,1.12378558669302,0.292,0.11,1.64182516605189e-263,"12"
"CACNB4",3.6803432815778e-267,0.707870568019001,0.339,0.133,1.59366224778882e-262,"12"
"ABLIM1",1.4495704747038e-266,0.507681915911105,0.374,0.149,6.27693006956239e-262,"12"
"G3BP2",1.88964259208248e-266,0.727207767731814,0.398,0.175,8.18253035223554e-262,"12"
"KCNMA1",1.99495922009021e-265,0.503302227197419,0.556,0.266,8.63857241483463e-261,"12"
"NRG3",2.95027033522652e-264,0.907918912510077,0.476,0.229,1.27752606055979e-259,"12"
"NCDN",7.5552112365947e-263,0.564582570205355,0.277,0.097,3.27155756967024e-258,"12"
"SORCS1",1.68147779873501e-262,1.22781179727099,0.266,0.097,7.28113516408235e-258,"12"
"OSBPL8",1.0245396018748e-261,0.833392842726965,0.487,0.251,4.43646138403827e-257,"12"
"COX7C",7.27580535029039e-260,0.707301367416877,0.358,0.148,3.15056923278275e-255,"12"
"ROCK2",1.50956010668305e-259,0.835880429289932,0.473,0.241,6.53669717395892e-255,"12"
"NTRK2",8.51673404395184e-259,0.621027414792009,0.677,0.408,3.68791617571203e-254,"12"
"LRRC4C",2.73665959641061e-255,0.712916948180505,0.56,0.333,1.18502833843772e-250,"12"
"RPL34",3.36381016640825e-255,0.690807434563018,0.405,0.18,1.4565970782581e-250,"12"
"ATP1A1",1.25036539519637e-254,0.732055813925069,0.47,0.235,5.41433223427931e-250,"12"
"MAP9",2.84379941837573e-254,0.618748464065909,0.268,0.095,1.23142202414506e-249,"12"
"FAM3C",1.03419427970761e-253,0.620955092404009,0.276,0.1,4.47826806998988e-249,"12"
"SCAMP1",1.18211684919895e-253,0.727229950324789,0.373,0.161,5.11880238040128e-249,"12"
"ATP13A2",1.18644033705999e-252,0.60189755816203,0.261,0.092,5.13752394753718e-248,"12"
"TXNDC16",1.61567126155454e-250,0.680964791262371,0.309,0.121,6.99617969678345e-246,"12"
"ATP6V1A",1.87879450187005e-250,0.743659814552799,0.404,0.185,8.13555595199768e-246,"12"
"SNU13",1.86224808623852e-249,0.585747423766288,0.281,0.104,8.06390666303003e-245,"12"
"PKM",1.43301273438905e-247,0.595340775803483,0.468,0.227,6.20523174245144e-243,"12"
"PPP2R1A",2.98150817532219e-247,0.68576570019583,0.363,0.156,1.29105267007801e-242,"12"
"ABCA5",5.56513710383308e-247,0.772847089864407,0.438,0.212,2.4098156687018e-242,"12"
"RPS27",7.17964692365978e-247,0.606860329779547,0.405,0.181,3.10893071088316e-242,"12"
"PGRMC1",4.92441608359196e-246,0.743652130588406,0.413,0.194,2.13237065251699e-241,"12"
"NLGN4X",3.50969172198935e-244,0.621536661829637,0.358,0.151,1.51976670945583e-239,"12"
"BEX3",1.98110284791102e-243,0.724856564444798,0.395,0.183,8.5785715520243e-239,"12"
"PUS7L",3.20746470881559e-243,0.739368300124229,0.369,0.162,1.38889636821133e-238,"12"
"MT-CO3",1.95194824569518e-242,0.960274123115369,0.76,0.594,8.45232629350928e-238,"12"
"DGKE",8.16904783724631e-241,0.599756141267939,0.26,0.093,3.5373610944844e-236,"12"
"NPTN",1.08876051910934e-239,0.712818684068495,0.432,0.207,4.71455079984728e-235,"12"
"TTC3",1.31285552838862e-239,0.721064237728708,0.723,0.516,5.68492700902842e-235,"12"
"RTF1",1.36542834022478e-239,0.77643708047128,0.352,0.151,5.91257779884134e-235,"12"
"BTG1",1.16549232451707e-238,0.466708477368487,0.252,0.088,5.04681486362382e-234,"12"
"GDI1",1.90229945046119e-238,0.755915872103229,0.487,0.251,8.23733708038703e-234,"12"
"SLITRK5",4.41850525996182e-237,0.592075105875029,0.267,0.097,1.91330114766867e-232,"12"
"PCDH7",6.55745837850487e-234,0.836394041838828,0.405,0.186,2.83951062706018e-229,"12"
"MAN1A2",2.419793193221e-233,0.874536253226578,0.484,0.264,1.04781884852856e-228,"12"
"KHDRBS2",1.94602251614993e-232,0.693764761348785,0.331,0.136,8.42666669943241e-228,"12"
"BLCAP",5.184658535672e-232,0.672353798954703,0.278,0.106,2.24506083911669e-227,"12"
"ADGRL2",1.92288470816813e-230,0.43898916193795,0.258,0.091,8.32647536330963e-226,"12"
"NRXN3",6.01341458269094e-230,0.931619781086741,0.758,0.536,2.60392878259683e-225,"12"
"KIF3A",1.66366786837347e-229,0.767602034987228,0.494,0.266,7.2040146036308e-225,"12"
"DLGAP2",1.99373807882692e-229,0.41870156719094,0.256,0.09,8.63328462893635e-225,"12"
"HK1",2.14111824291385e-229,0.514205687503988,0.26,0.094,9.27147021546556e-225,"12"
"MYEF2",5.66500090877973e-228,0.70186043759349,0.355,0.156,2.4530586935198e-223,"12"
"ATP5IF1",6.69920663224265e-228,0.526376515458773,0.282,0.109,2.90089045589371e-223,"12"
"GUCY1A2",2.09631195122843e-227,0.554812933556668,0.302,0.117,9.07745001120933e-223,"12"
"WDR19",2.31744159632266e-227,0.586655152001811,0.257,0.094,1.00349856003964e-222,"12"
"GRK3",4.58559962031166e-227,0.735008091579203,0.321,0.136,1.98565634758735e-222,"12"
"ATP6AP2",3.62266767793206e-226,0.632841265435987,0.36,0.16,1.56868755789814e-221,"12"
"PPP1R13B",7.6544417601705e-226,0.597363600947516,0.264,0.099,3.31452637098903e-221,"12"
"NEBL",9.33135871893757e-225,0.285795807441191,0.425,0.189,4.04066495247435e-220,"12"
"ATRX",1.53037709765165e-224,0.749249925804097,0.7,0.504,6.62683890825119e-220,"12"
"MYH10",6.73813515133088e-224,0.530151668171729,0.293,0.114,2.9177472832293e-219,"12"
"SARAF",1.46100750684449e-223,0.729948133673817,0.58,0.363,6.32645470613801e-219,"12"
"MDGA2",1.95351727776558e-223,0.652634833984948,0.392,0.176,8.4591205161805e-219,"12"
"KMT2A",2.50607211700503e-223,0.797031450978274,0.621,0.409,1.08517934810552e-218,"12"
"SMARCA2",2.21997867031521e-222,0.769542621320385,0.533,0.319,9.61295163819893e-218,"12"
"MAGI3",1.64717926673504e-220,0.725790798319766,0.316,0.133,7.13261566081605e-216,"12"
"PARP8",4.77569933575978e-220,0.40050163770838,0.274,0.104,2.0679733263707e-215,"12"
"RPL14",9.09000043872777e-220,0.628506989210909,0.416,0.204,3.9361519899779e-215,"12"
"EML6",7.22402337212676e-219,0.561954873825955,0.278,0.107,3.12814660059833e-214,"12"
"EIF1AX",8.02193086053412e-218,0.73784843197443,0.395,0.191,3.47365650122848e-213,"12"
"GRINA",1.37130687594644e-217,0.562905537098871,0.263,0.099,5.93803303422329e-213,"12"
"MAGED1",1.39815133385399e-217,0.646249147474625,0.365,0.164,6.05427490585455e-213,"12"
"KIAA1217",3.6083825937085e-217,0.284172942667524,0.278,0.104,1.56250183072765e-212,"12"
"NAPB",1.19474026118695e-215,0.599832322387067,0.363,0.164,5.17346427899173e-211,"12"
"KLC1",3.00153306350524e-215,0.780185193585083,0.478,0.26,1.29972384715904e-210,"12"
"SGCZ",3.08114706208509e-215,0.998139948046334,0.261,0.102,1.33419830082409e-210,"12"
"PGAM1",5.75027348363321e-215,0.527082514893647,0.288,0.116,2.48998342388285e-210,"12"
"ATP6V1F",8.92060203887851e-214,0.525881600271418,0.265,0.102,3.86279909487517e-209,"12"
"RPS25",1.72335222282063e-212,0.649487073310289,0.398,0.192,7.46245979525789e-208,"12"
"CDH18",2.3730617600789e-212,0.454069914519201,0.275,0.104,1.02758320334936e-207,"12"
"SEC62",1.20259355390771e-210,0.770173951805674,0.547,0.319,5.20747060713116e-206,"12"
"MAST4",1.31208726676097e-210,0.632110619440041,0.429,0.214,5.68160028252837e-206,"12"
"CNTN3",1.45574198570798e-210,0.684267554592688,0.285,0.115,6.30365394651269e-206,"12"
"FLRT2",1.76586483458134e-210,0.528304271660758,0.345,0.148,7.6465479067041e-206,"12"
"ZYG11B",1.83993927149886e-210,0.689391611441989,0.36,0.167,7.96730503344435e-206,"12"
"ATP5F1A",3.05213256311344e-210,0.541930069835698,0.265,0.103,1.32163444247938e-205,"12"
"TIMP2",2.51591389942605e-209,0.767496069647821,0.465,0.254,1.08944103672947e-204,"12"
"REEP5",2.82795986536211e-208,0.69283208562512,0.408,0.205,1.2245631808991e-203,"12"
"PLEKHA5",5.03115182719656e-208,0.71822553787984,0.486,0.268,2.17858936421265e-203,"12"
"KLHL42",7.67911205774399e-208,0.731794869222422,0.394,0.194,3.3252091032443e-203,"12"
"SHC3",8.02628496667535e-208,0.503714246535726,0.261,0.099,3.47554191626976e-203,"12"
"FAM169A",1.26643516752659e-207,0.680158391575507,0.36,0.167,5.48391756242365e-203,"12"
"UQCRB",8.65158281818226e-207,0.55106079395986,0.354,0.158,3.74630839192928e-202,"12"
"PURA",3.03604918337837e-205,0.706638269658689,0.473,0.256,1.3146700173865e-200,"12"
"SCOC",1.80333984471503e-204,0.585856268360429,0.306,0.131,7.80882219558503e-200,"12"
"RPL21",1.30732570154044e-202,0.672911383033134,0.369,0.175,5.66098175281043e-198,"12"
"OSBPL6",1.23227527589953e-201,0.46906228134514,0.315,0.132,5.33599839970015e-197,"12"
"DLGAP4",3.92212950265222e-200,0.540367039516129,0.268,0.107,1.69836051723846e-195,"12"
"FRY",3.06735401341792e-199,0.655523852265923,0.409,0.205,1.32822563489023e-194,"12"
"RPS29",1.37230436531912e-198,0.618695399895787,0.357,0.168,5.94235236270483e-194,"12"
"NAP1L1",1.24724331837592e-197,0.662098300173596,0.517,0.297,5.40081301723139e-193,"12"
"CDH13",4.60677992205718e-197,1.04395066005616,0.342,0.164,1.9948278418492e-192,"12"
"GRAMD1B",2.49269621706917e-196,0.486792965149421,0.253,0.097,1.07938731591529e-191,"12"
"PCDH10",8.23907477246484e-194,0.766013388025514,0.352,0.17,3.56768415797272e-189,"12"
"HSP90AB1",1.23126699758177e-193,0.520268222565076,0.736,0.523,5.33163235292859e-189,"12"
"CHSY3",1.43547308577593e-193,0.838392050091432,0.256,0.103,6.21588555602694e-189,"12"
"MCTP1",9.35518285380211e-192,0.489180137472825,0.263,0.104,4.05098127935339e-187,"12"
"ATP5F1B",2.01706833595549e-190,0.51442436136553,0.302,0.132,8.73430930835445e-186,"12"
"TMEM106B",1.54106051350166e-189,0.694480464654686,0.389,0.196,6.67310023556488e-185,"12"
"AC092683.1",3.63195018426572e-189,0.628137052747791,0.322,0.145,1.57270706879074e-184,"12"
"LARP1",5.31955595737404e-189,0.70532995885706,0.45,0.247,2.30347412066211e-184,"12"
"TUBB2B",1.41054454103387e-188,0.368513757248705,0.273,0.11,6.10793997158486e-184,"12"
"NDFIP1",2.69308825287441e-187,0.699913616253309,0.549,0.348,1.16616107525968e-182,"12"
"MGAT4C",5.99157512345638e-187,0.709049616085966,0.276,0.115,2.59447185995908e-182,"12"
"HECW1",6.257614467982e-187,0.295608025685288,0.252,0.095,2.70967221692556e-182,"12"
"ATP6V1G1",5.75567621379487e-186,0.449571506904929,0.263,0.107,2.49232291409746e-181,"12"
"LRRFIP1",1.13226423669116e-185,0.436164762766875,0.323,0.142,4.90293059772007e-181,"12"
"RBFOX1",5.74727334538662e-184,0.643978374125779,0.491,0.276,2.48868430401932e-179,"12"
"SORBS2",1.96564951257111e-182,0.272718403440966,0.305,0.127,8.51165551933542e-178,"12"
"NR3C2",2.21726827466447e-181,0.875984920322191,0.378,0.204,9.60121508295208e-177,"12"
"KCNQ1OT1",5.52240062398088e-180,0.774043195203554,0.558,0.355,2.3913099181962e-175,"12"
"FAM171B",2.62515657767802e-179,0.618023312339246,0.381,0.192,1.13674530126614e-174,"12"
"PLD3",3.4784413329316e-179,0.648804944460786,0.459,0.265,1.50623466598604e-174,"12"
"RPL32",4.87786168494241e-179,0.45852333732295,0.433,0.226,2.11221166681376e-174,"12"
"MAPRE3",1.8546754243214e-178,0.51737022358318,0.275,0.116,8.03111552239651e-174,"12"
"TSC22D1",5.97403253438382e-178,0.635079259375545,0.529,0.321,2.58687556803888e-173,"12"
"DNAJB14",1.21899155005561e-175,0.645953397223953,0.415,0.222,5.27847721005081e-171,"12"
"GPX4",1.64350466759238e-175,0.515239412021912,0.307,0.139,7.11670391160851e-171,"12"
"RPL9",2.64599428876712e-175,0.474265496328326,0.255,0.104,1.14576844692194e-170,"12"
"GFOD1",3.53643582582273e-175,0.507373738509572,0.299,0.132,1.53134744129776e-170,"12"
"GOLGA8A",1.0619952518564e-174,0.518074418934205,0.336,0.158,4.59865183958857e-170,"12"
"LSAMP",9.10444357671359e-174,0.601334959403082,0.776,0.602,3.94240615758852e-169,"12"
"NDUFA4",2.5008503324015e-173,0.554425606646046,0.356,0.176,1.0829182109365e-168,"12"
"MT-CO2",8.80824699834616e-172,0.781084438624174,0.753,0.609,3.81414711522385e-167,"12"
"SLC25A4",1.5280761516856e-170,0.451996291621549,0.25,0.103,6.61687535202898e-166,"12"
"NUDT3",4.99023641082484e-170,0.525161456159384,0.301,0.136,2.16087217061537e-165,"12"
"ADGRL1",5.44333594653496e-169,0.547309108427876,0.305,0.139,2.35707333156857e-164,"12"
"CAMTA1",1.07143769430353e-168,0.628078698757558,0.667,0.495,4.63953950387315e-164,"12"
"VDAC3",4.55881951419885e-168,0.570208432659367,0.314,0.148,1.97406002603838e-163,"12"
"SLC39A10",1.16490201311824e-167,0.524989834600971,0.369,0.184,5.04425869720461e-163,"12"
"ZNF292",6.7728658178482e-167,0.708460885903003,0.616,0.448,2.93278635644463e-162,"12"
"TUBB",1.1123584150374e-166,0.432519289875967,0.285,0.126,4.81673440879496e-162,"12"
"SEMA6D",2.80446016950268e-166,0.992505526858442,0.346,0.186,1.21438734259805e-161,"12"
"RPL41",6.50333797919478e-166,0.535379612980279,0.447,0.248,2.81607541175092e-161,"12"
"TARBP1",1.51869598976046e-165,0.602114564996002,0.338,0.168,6.57625737486075e-161,"12"
"LRRTM4",1.65357810949504e-165,0.496266873836415,0.403,0.209,7.1603239297354e-161,"12"
"RPL15",3.03473740188999e-164,0.635158518793701,0.443,0.256,1.3141019897664e-159,"12"
"BEX4",1.67056034905977e-163,0.563916669135874,0.341,0.169,7.23386042349863e-159,"12"
"ERO1B",3.5191264935131e-163,0.51364776971689,0.266,0.116,1.52385215422104e-158,"12"
"EEF1A1",4.4509757633999e-163,0.618836204543829,0.57,0.374,1.92736152506742e-158,"12"
"NFIB",1.21321856224085e-162,0.606785708179212,0.551,0.353,5.25347901821534e-158,"12"
"WASF3",2.2664153572313e-162,0.504315204139078,0.269,0.117,9.81403177988297e-158,"12"
"RPL13A",2.35829424863671e-162,0.514146672244495,0.411,0.224,1.02118857554467e-157,"12"
"KPNA5",1.13101345200073e-161,0.562647497209455,0.328,0.159,4.89751444985357e-157,"12"
"CCSAP",1.61411441371881e-161,0.566472170322112,0.292,0.135,6.9894382342852e-157,"12"
"ZEB1",2.96124758077405e-161,0.349161453920396,0.327,0.151,1.28227942742678e-156,"12"
"ODF2L",8.84477850045199e-161,0.558537811414934,0.353,0.177,3.82996598626572e-156,"12"
"TERF2IP",2.87862114524865e-160,0.666576758538857,0.456,0.268,1.24650052831557e-155,"12"
"KLF12",3.04703321392478e-160,0.561896879017493,0.283,0.127,1.31942632229371e-155,"12"
"ADAM22",4.31587103794467e-160,0.655090247580273,0.381,0.206,1.8688584768508e-155,"12"
"EFR3A",5.55667860325236e-160,0.614903831484302,0.369,0.19,2.40615296878034e-155,"12"
"RCN2",2.1688785094032e-159,0.613744020242749,0.352,0.18,9.39167772141775e-155,"12"
"SETBP1",3.40335084729863e-159,0.685910338515103,0.339,0.173,1.47371898389725e-154,"12"
"PPIA",4.04689047476231e-159,0.512795171681505,0.399,0.212,1.75238451338157e-154,"12"
"FAM19A2",4.40766219034226e-159,0.602979210589164,0.255,0.11,1.90860588166201e-154,"12"
"VDAC1",6.18322325356279e-159,0.454443340835415,0.264,0.116,2.67745933325776e-154,"12"
"DYNLL2",2.05525362486141e-158,0.557115199722642,0.276,0.125,8.89965924637488e-154,"12"
"MADD",2.21642851632546e-158,0.549672175918744,0.259,0.113,9.59757876139249e-154,"12"
"PABPN1",2.73408184635427e-158,0.56227941786243,0.307,0.146,1.18391212110833e-153,"12"
"CBX5",1.7936894925225e-155,0.569169781557215,0.314,0.153,7.76703424052092e-151,"12"
"GRM5",2.76706529778291e-155,0.445980247244276,0.317,0.145,1.19819461524595e-150,"12"
"RPS8",3.2450142537359e-155,0.437610970686237,0.357,0.181,1.40515607215272e-150,"12"
"MACROD2",3.95200687177583e-154,1.00470470756707,0.419,0.257,1.71129801561637e-149,"12"
"RPL35A",7.13321070878613e-154,0.463027606090111,0.312,0.15,3.08882290111857e-149,"12"
"TRIM23",5.92253715419421e-153,0.517242252145224,0.288,0.135,2.56457703850918e-148,"12"
"VPS35",6.90134852747241e-152,0.493362358255578,0.301,0.142,2.9884219393661e-147,"12"
"SUB1",8.26712584424043e-150,0.531873399008303,0.34,0.172,3.57983083307299e-145,"12"
"EPM2AIP1",3.10658147132922e-149,0.598616541374243,0.38,0.207,1.34521190871498e-144,"12"
"YWHAB",3.15804162928041e-148,0.472331135285717,0.462,0.265,1.367495186311e-143,"12"
"MYRIP",3.63770174920485e-148,0.878485613029339,0.345,0.187,1.57519761144069e-143,"12"
"PPIP5K2",5.41007388431125e-148,0.539848973143537,0.339,0.173,2.34267019338446e-143,"12"
"MT-ND4",1.52850996185377e-147,0.752323398076866,0.71,0.555,6.61875383681919e-143,"12"
"TM2D3",2.17575750262175e-147,0.555575815360789,0.28,0.132,9.42146513785271e-143,"12"
"FAM217B",3.49856551571057e-146,0.552735621823136,0.281,0.133,1.51494883961299e-141,"12"
"MYCBP2",1.75894977676181e-145,0.547592843676086,0.611,0.446,7.616604323334e-141,"12"
"MEF2C-AS1",2.72794759129866e-145,0.511610134750895,0.256,0.114,1.18125586598414e-140,"12"
"ANKRD36C",3.43253823318495e-145,0.6324766755175,0.588,0.408,1.48635770573375e-140,"12"
"USP22",4.57201420400281e-145,0.659359593192479,0.452,0.27,1.9797735906173e-140,"12"
"GNPTAB",5.90264419928824e-144,0.465242294792312,0.274,0.126,2.55596299117579e-139,"12"
"STRBP",6.8258994235719e-144,0.502293688682013,0.354,0.183,2.9557509683951e-139,"12"
