gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	.	Dendritic cells	Homeostatic microglia	Inflamed microglia	Nonreactive astrocyte	Reactive astrocyte	T cells
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0F6B529A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.0	0.0	0.024	0.0	0.002	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.0	0.0	0.024	0.0	0.002	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.0	0.0	0.024	0.0	0.002	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1B18F2D	0.0	0.0	0.024	0.0	0.002	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F06E4B3F	0.0	0.0	0.119	0.273	0.005	0.0	0.112
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.0	0.0	0.119	0.273	0.005	0.0	0.112
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.0	0.0	0.119	0.273	0.005	0.0	0.112
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.0	0.0	0.119	0.273	0.005	0.0	0.112
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.0	0.0	0.0	0.0	0.004	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS0605AC9BF	0.0	0.0	0.011	0.0	0.0	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS09EB0DFB1	0.0	0.0	0.011	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.0	0.0	0.0	0.0	0.011	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0	0.0	0.0	0.0	0.011	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.0	0.0	0.0	0.0	0.011	0.0	0.0
CCR6	P51684	False	CCR6_HUMAN		CPI-SS0079E2156	0.0	0.0	0.0	0.0	0.008	0.0	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BFCF6B11	0.0	0.0	0.004	0.024	0.008	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BCCA6596	0.0	0.0	0.004	0.024	0.008	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0	0.0	0.0	0.028	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.0	0.028	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.0	0.028	0.0	0.0	0.0
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0BDA6DD92	0.0	0.0	0.0	0.0	0.008	0.0	0.0
CD6	P30203	False	CD6_HUMAN		CPI-SS04256AA73	0.0	0.0	0.008	0.0	0.003	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.0	1.584	0.067	0.028	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.0	1.584	0.067	0.028	0.0	0.0	0.0
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS06207F70E	0.0	0.0	0.045	0.0	0.038	0.101	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS038E5B8D9	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS013E6EBC3	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS039266778	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS027DD8311	0.0	0.0	0.0	0.0	0.003	0.0	0.0
TREML2	Q5T2D2	False	TRML2_HUMAN		CPI-SS0C724345A	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS00D1CB372	0.293	0.0	0.004	0.056	0.001	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS01EBB8D76	0.293	0.0	0.004	0.056	0.001	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.293	0.0	0.004	0.056	0.001	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0D479FBB7	0.293	0.0	0.004	0.056	0.001	0.0	0.0
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.0	0.0	0.0	0.0	0.0	0.0	0.117
CD27	P26842	False	CD27_HUMAN		CPI-SS01999882C	0.0	0.0	0.0	0.0	0.001	0.0	0.139
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.85	0.0	0.38	0.244	0.06	0.0	0.0
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS0CCDBBBC0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
RORA	P35398	False	RORA_HUMAN		CPI-CS06A0713BD	0.0	0.0	0.148	0.125	1.665	0.664	0.622
RORA	P35398	False	RORA_HUMAN		CPI-CS0D81115C8	0.0	0.0	0.148	0.125	1.665	0.664	0.622
RORA	P35398	False	RORA_HUMAN		CPI-CS06C6527F4	0.0	0.0	0.148	0.125	1.665	0.664	0.622
RORA	P35398	False	RORA_HUMAN		CPI-CS0406B0B69	0.0	0.0	0.148	0.125	1.665	0.664	0.622
RORC	P51449	False	RORG_HUMAN		CPI-CS0CDFC0C7D	0.0	0.0	0.0	0.0	0.002	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS03D61E885	0.0	0.0	0.0	0.0	0.002	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS0BEF10547	0.0	0.0	0.0	0.0	0.002	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS0F51152EA	0.0	0.0	0.0	0.0	0.002	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A6FCBF7C	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5A6ADB3	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0AFCA0602	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS052ADA696	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0DB3F5A37	0.0	0.0	0.193	0.126	0.204	0.196	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS029811409	0.658	0.0	0.208	0.155	0.369	0.346	0.291
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.658	0.0	0.208	0.155	0.369	0.346	0.291
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS06BBCAC08	0.658	0.0	0.208	0.155	0.369	0.346	0.291
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS08E4D6FA9	0.658	0.0	0.208	0.155	0.369	0.346	0.291
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.658	0.0	0.208	0.155	0.369	0.346	0.291
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS065B2DBAE	0.658	0.0	0.208	0.155	0.369	0.346	0.291
MCAM	P43121	False	MUC18_HUMAN		CPI-SS0730D1EF3	0.0	0.0	0.008	0.0	0.006	0.013	0.0
NRCAM	Q92823	False	NRCAM_HUMAN		CPI-SS0BDC912F3	0.0	0.0	0.222	0.117	1.029	0.878	0.187
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.0	0.0	0.268	0.428	0.002	0.009	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS00F4019EA	0.0	0.0	0.059	0.102	0.002	0.0	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS01E4E32AC	0.0	0.0	0.059	0.102	0.002	0.0	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS0A7E3A1AF	0.0	0.0	0.059	0.102	0.002	0.0	0.0
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS0343DD0EE	0.302	0.0	0.655	0.751	0.733	1.292	0.0
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS09C0B8677	0.302	0.0	0.655	0.751	0.733	1.292	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS015BF69EE	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS01771D11B	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0AADAB219	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS06D2944B5	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0924C61F1	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0BBF93C62	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0335C4DDE	0.174	0.0	0.006	0.071	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0087B834D	0.174	0.0	0.006	0.071	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.0	0.0	0.063	0.07	0.005	0.0	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS073232B30	0.0	0.0	0.008	0.0	0.001	0.017	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS0CD40D735	0.0	0.0	0.008	0.0	0.001	0.017	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS0BD6EE954	0.0	0.0	0.008	0.0	0.001	0.017	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-CS005209739	0.0	0.0	0.008	0.0	0.001	0.017	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS08A803A29	0.0	0.0	0.0	0.0	0.001	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS0AFFDEC0B	0.0	0.0	0.0	0.0	0.001	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS0D1EF9598	0.0	0.0	0.0	0.0	0.001	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-CS040CDD259	0.0	0.0	0.0	0.0	0.001	0.0	0.0
OPRM1	P35372	False	OPRM_HUMAN		CPI-SS0F1F74938	0.0	0.0	0.131	0.04	0.015	0.0	0.0
OPRM1	P35372	False	OPRM_HUMAN		CPI-SS0D0DC29DB	0.0	0.0	0.131	0.04	0.015	0.0	0.0
OPRM1	P35372	False	OPRM_HUMAN		CPI-SS0D97012FB	0.0	0.0	0.131	0.04	0.015	0.0	0.0
OPRM1	P35372	False	OPRM_HUMAN		CPI-CS0FFD6263C	0.0	0.0	0.131	0.04	0.015	0.0	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS0A512249D	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0C272BD3D	0.0	0.0	0.0	0.0	0.01	0.053	0.0
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0FE594C97	0.0	0.0	0.0	0.0	0.01	0.053	0.0
SSTR3	P32745	False	SSR3_HUMAN		CPI-SS0AB20B9AD	0.0	0.0	0.0	0.0	0.003	0.0	0.0
SSTR3	P32745	False	SSR3_HUMAN		CPI-SS05A3441B9	0.0	0.0	0.0	0.0	0.003	0.0	0.0
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS06B1216BE	0.0	0.0	0.007	0.0	0.02	0.069	0.0
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS0A748917D	0.0	0.0	0.007	0.0	0.02	0.069	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0AB1F04A0	0.4	0.0	1.573	1.116	0.011	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS015162AFC	0.4	0.0	1.573	1.116	0.011	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.0	0.0	0.007	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.0	0.0	0.007	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.0	0.0	0.007	0.0	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.0	0.0	0.0	0.0	0.0	0.0	0.132
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0669CC233	0.0	0.0	0.19	0.099	0.009	0.009	0.344
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.0	0.0	0.19	0.099	0.009	0.009	0.344
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0118D1B89	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS056DF06D6	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS0D69D106B	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0E4245B64	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS076F4624B	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS046661AE7	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0305C793D	0.0	0.0	0.048	0.075	0.008	0.018	0.249
ESR1	P03372	False	ESR1_HUMAN		CPI-CS09B8977D7	0.312	0.0	0.102	0.036	0.013	0.0	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS029C8858F	0.312	0.0	0.102	0.036	0.013	0.0	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS0168A25C9	0.312	0.0	0.102	0.036	0.013	0.0	0.0
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0259A0EB4	0.327	0.0	0.168	0.077	0.229	0.166	0.302
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0FF565F1C	0.327	0.0	0.168	0.077	0.229	0.166	0.302
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS099F73A95	0.327	0.0	0.168	0.077	0.229	0.166	0.302
NR1H2	P55055	False	NR1H2_HUMAN		CPI-CS086D3E39F	0.0	0.0	0.089	0.013	0.045	0.086	0.0
NR1H3	Q13133	False	NR1H3_HUMAN		CPI-CS0DC57DE37	0.306	0.0	0.049	0.019	0.066	0.0	0.0
PPARD	Q03181	False	PPARD_HUMAN		CPI-CS04A65DD62	0.631	0.0	0.44	0.283	0.062	0.063	0.154
PPARD	Q03181	False	PPARD_HUMAN		CPI-CS0D89E7C19	0.631	0.0	0.44	0.283	0.062	0.063	0.154
PPARG	P37231	False	PPARG_HUMAN		CPI-CS0006C277B	0.174	0.0	0.203	0.148	0.018	0.0	0.0
PPARG	P37231	False	PPARG_HUMAN		CPI-CS0412B081A	0.174	0.0	0.203	0.148	0.018	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS09EE83769	0.0	0.0	0.014	0.0	0.046	0.037	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0FB520A95	0.0	0.0	0.014	0.0	0.046	0.037	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0703C3CE4	0.295	0.0	0.116	0.079	0.25	0.091	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063D79C85	0.295	0.0	0.116	0.079	0.25	0.091	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0C977FC22	0.295	0.0	0.116	0.079	0.25	0.091	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.0	0.0	0.0	0.0	0.011	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.0	0.0	0.0	0.0	0.011	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.0	0.0	0.0	0.0	0.011	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.0	0.0	0.0	0.0	0.011	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0263EFDDF	0.0	0.0	0.0	0.0	0.011	0.0	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.0	0.0	0.029	0.0	0.003	0.016	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS098C2FFC0	0.0	0.0	0.029	0.0	0.003	0.016	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0558101D1	0.0	0.0	0.029	0.0	0.003	0.016	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.0	0.0	0.029	0.0	0.003	0.016	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS096F3E0F2	0.0	0.0	0.029	0.0	0.003	0.016	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS08B94BEB2	0.0	0.0	0.0	0.0	0.003	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.0	0.0	0.003	0.0	0.0
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS062307CFE	0.0	0.0	0.0	0.0	0.001	0.0	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS036437279	0.0	0.0	0.071	0.139	0.019	0.018	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0222DF7B4	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05BB5902B	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS04E33D0FB	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0CBCBBA83	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0475BE8ED	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09587DA63	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0087A3F67	0.0	0.0	0.009	0.0	0.014	0.185	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.023	0.0	0.016	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.0	0.0	0.023	0.0	0.016	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0EF309375	0.0	0.0	0.023	0.0	0.016	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0D1D8FF06	0.0	0.0	0.023	0.0	0.016	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C70ADA28	0.0	0.0	0.023	0.0	0.016	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS03446CB39	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS084B1ED25	0.0	0.0	0.027	0.054	0.157	0.106	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.0	0.0	0.0	0.054	0.043	0.035	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	0.0	0.0	0.0	0.054	0.043	0.035	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.0	0.0	0.0	0.054	0.043	0.035	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.0	0.0	0.0	0.054	0.043	0.035	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.0	0.0	0.0	0.054	0.043	0.035	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0	0.0	0.017	0.028	0.02	0.026	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.0	0.0	0.017	0.028	0.02	0.026	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0	0.0	0.017	0.028	0.02	0.026	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0	0.0	0.017	0.028	0.02	0.026	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0	0.0	0.017	0.028	0.02	0.026	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS068ACD209	0.0	0.0	0.228	0.084	0.032	0.016	0.213
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS06E797E50	0.0	0.0	0.228	0.084	0.032	0.016	0.213
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECC9DF3E	0.0	0.0	0.228	0.084	0.032	0.016	0.213
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECCB4382	0.0	0.0	0.228	0.084	0.032	0.016	0.213
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS03C7D1520	0.0	0.0	0.057	0.053	0.377	0.14	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.0	0.0	0.057	0.053	0.377	0.14	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0CE96B837	0.0	0.0	0.057	0.053	0.377	0.14	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0C2003B74	0.0	0.0	0.026	0.067	0.018	0.081	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0	0.0	0.026	0.067	0.018	0.081	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS01BBAD475	0.0	0.0	0.026	0.067	0.018	0.081	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS09D9D6811	0.0	0.0	0.0	0.0	0.02	0.018	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0	0.0	0.0	0.0	0.02	0.018	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F6AA700E	0.0	0.0	0.0	0.0	0.02	0.018	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS040D3C47C	0.0	0.0	0.026	0.012	0.043	0.049	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS05ABE6795	0.0	0.0	0.026	0.012	0.043	0.049	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0A39F4895	0.0	0.0	0.026	0.012	0.043	0.049	0.0
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS05F96EA59	0.0	0.0	0.013	0.0	0.216	0.049	0.0
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS0E8345356	0.0	0.0	0.013	0.0	0.216	0.049	0.0
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS06FE13C35	0.0	0.0	0.013	0.0	0.216	0.049	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS0D33FF37B	0.0	0.0	0.018	0.027	0.017	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS090BF1875	0.0	0.0	0.018	0.027	0.017	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS04C3CEB1B	0.0	0.0	0.018	0.027	0.017	0.0	0.0
ADRA1D	P25100	False	ADA1D_HUMAN		CPI-CS0A5499A2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1D	P25100	False	ADA1D_HUMAN		CPI-CS0DA514FAE	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1D	P25100	False	ADA1D_HUMAN		CPI-CS0C22FCA29	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS0AB9AD0C3	0.0	0.0	0.0	0.0	0.005	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS09EDD1969	0.0	0.0	0.0	0.0	0.005	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS00979A178	0.0	0.0	0.0	0.0	0.005	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS07947C107	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS0B66F51DF	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS0CCD9D09E	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0D4E32D9D	0.0	0.0	0.025	0.0	0.001	0.0	0.0
